system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,SCL,hours_from_measurement,measurement_idx,ndvi,ndwi,.geo
2688_0,0.354,0.0437,0.0356,0.0318,0.047,0.06910000000000001,0.051800000000000006,0.09390000000000001,0.059000000000000004,0.0579,0.0453,0.043500000000000004,0.0432,0.0,6,3.6381586111111113,2688,-0.0669413,0.20804195,"{""type"":""MultiPoint"",""coordinates"":[]}"
2689_0,0.354,0.0437,0.0356,0.0318,0.047,0.06910000000000001,0.051800000000000006,0.09390000000000001,0.059000000000000004,0.0579,0.0453,0.043500000000000004,0.0432,0.0,6,6.378508055555556,2689,-0.0669413,0.20804195,"{""type"":""MultiPoint"",""coordinates"":[]}"
2690_0,0.294,0.08990000000000001,0.0507,0.042300000000000004,0.0821,0.0898,0.0719,0.10650000000000001,0.0889,0.0853,0.07590000000000001,0.0737,0.5485,0.0,10,27.42053222222222,2690,0.027063599,0.08388654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2691_0,0.294,0.08990000000000001,0.0507,0.042300000000000004,0.0821,0.0898,0.0719,0.10650000000000001,0.0889,0.0853,0.07590000000000001,0.0737,0.5485,0.0,10,18.120532222222224,2691,0.027063599,0.08388654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2692_0,0.335,0.0756,0.016300000000000002,0.009600000000000001,0.0693,0.0816,0.0536,0.09480000000000001,0.0743,0.075,0.0601,0.053700000000000005,0.048,0.0,6,44.74678194444444,2692,0.057167985,0.151729,"{""type"":""MultiPoint"",""coordinates"":[]}"
2693_0,0.335,0.0756,0.016300000000000002,0.009600000000000001,0.0693,0.0816,0.0536,0.09480000000000001,0.0743,0.075,0.0601,0.053700000000000005,0.048,0.0,6,53.98011527777778,2693,0.057167985,0.151729,"{""type"":""MultiPoint"",""coordinates"":[]}"
2694_0,0.984,0.083,0.0367,0.019200000000000002,0.08600000000000001,0.1027,0.0799,0.1182,0.0983,0.098,0.07690000000000001,0.0801,0.0,0.0,6,3.8849369444444446,2694,-0.019132653,0.14365256,"{""type"":""MultiPoint"",""coordinates"":[]}"
2695_0,0.984,0.083,0.0367,0.019200000000000002,0.08600000000000001,0.1027,0.0799,0.1182,0.0983,0.098,0.07690000000000001,0.0801,0.0,0.0,6,6.231729722222222,2695,-0.019132653,0.14365256,"{""type"":""MultiPoint"",""coordinates"":[]}"
2696_0,0.20400000000000001,0.0376,0.0055000000000000005,0.0036000000000000003,0.0451,0.060700000000000004,0.035500000000000004,0.0709,0.043500000000000004,0.0432,0.0342,0.023200000000000002,0.010100000000000001,0.0,6,20.897661666666668,2696,-0.018651363,0.2792413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2697_0,0.20400000000000001,0.0376,0.0055000000000000005,0.0036000000000000003,0.0451,0.060700000000000004,0.035500000000000004,0.0709,0.043500000000000004,0.0432,0.0342,0.023200000000000002,0.010100000000000001,0.0,6,30.047661666666666,2697,-0.018651363,0.2792413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2698_0,0.444,0.0201,0.0089,0.0067,0.0292,0.0477,0.028900000000000002,0.0641,0.032100000000000004,0.0342,0.026000000000000002,0.016900000000000002,0.0039000000000000003,0.0,6,27.269233055555556,2698,-0.052823316,0.2944369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2699_0,0.444,0.0201,0.0089,0.0067,0.0292,0.0477,0.028900000000000002,0.0641,0.032100000000000004,0.0342,0.026000000000000002,0.016900000000000002,0.0039000000000000003,0.0,6,18.835899722222223,2699,-0.052823316,0.2944369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2700_0,0.438,0.2561,0.06760000000000001,0.0475,0.2576,0.2262,0.1754,0.1927,0.15760000000000002,0.1422,0.1459,0.11760000000000001,0.2177,0.27,8,44.64722277777778,2700,-0.0918145,0.21580221,"{""type"":""MultiPoint"",""coordinates"":[]}"
2701_0,0.438,0.2561,0.06760000000000001,0.0475,0.2576,0.2262,0.1754,0.1927,0.15760000000000002,0.1422,0.1459,0.11760000000000001,0.2177,0.27,8,53.363889444444446,2701,-0.0918145,0.21580221,"{""type"":""MultiPoint"",""coordinates"":[]}"
2702_0,0.636,0.1013,0.022600000000000002,0.0234,0.0921,0.0925,0.0574,0.092,0.0438,0.0374,0.0223,0.014,0.0993,0.0,10,52.27016027777778,2702,-0.4404015,0.61149824,"{""type"":""MultiPoint"",""coordinates"":[]}"
2703_0,0.636,0.1013,0.022600000000000002,0.0234,0.0921,0.0925,0.0574,0.092,0.0438,0.0374,0.0223,0.014,0.0993,0.0,10,42.47016027777778,2703,-0.4404015,0.61149824,"{""type"":""MultiPoint"",""coordinates"":[]}"
2704_0,0.33,0.6203000000000001,0.5963,0.5317000000000001,0.6099,0.5891000000000001,0.5781000000000001,0.6143000000000001,0.5854,0.5764,0.5714,0.5853,0.9590000000000001,1.0,9,52.13739694444445,2704,-0.0058286213,0.015252046,"{""type"":""MultiPoint"",""coordinates"":[]}"
2705_0,0.33,0.6203000000000001,0.5963,0.5317000000000001,0.6099,0.5891000000000001,0.5781000000000001,0.6143000000000001,0.5854,0.5764,0.5714,0.5853,0.9590000000000001,1.0,9,42.63739694444445,2705,-0.0058286213,0.015252046,"{""type"":""MultiPoint"",""coordinates"":[]}"
2706_0,0.444,0.0125,0.0088,0.007200000000000001,0.023,0.034800000000000005,0.0236,0.040600000000000004,0.0173,0.0162,0.0134,0.0088,0.0102,0.0,6,27.18589972222222,2706,-0.27567568,0.4439834,"{""type"":""MultiPoint"",""coordinates"":[]}"
2707_0,0.444,0.0125,0.0088,0.007200000000000001,0.023,0.034800000000000005,0.0236,0.040600000000000004,0.0173,0.0162,0.0134,0.0088,0.0102,0.0,6,18.719233055555556,2707,-0.27567568,0.4439834,"{""type"":""MultiPoint"",""coordinates"":[]}"
2708_0,0.438,0.9033,0.6438,0.5334,0.9272,0.8681000000000001,0.8333,0.8782000000000001,0.8242,0.7876000000000001,0.8295,0.7752,1.4665000000000001,1.0,9,44.763889444444445,2708,-0.002285302,0.022737984,"{""type"":""MultiPoint"",""coordinates"":[]}"
2709_0,0.438,0.9033,0.6438,0.5334,0.9272,0.8681000000000001,0.8333,0.8782000000000001,0.8242,0.7876000000000001,0.8295,0.7752,1.4665000000000001,1.0,9,53.48055611111111,2709,-0.002285302,0.022737984,"{""type"":""MultiPoint"",""coordinates"":[]}"
2710_0,0.5630000000000001,0.098,0.0361,0.021500000000000002,0.1003,0.1052,0.0834,0.1039,0.08990000000000001,0.08950000000000001,0.0757,0.075,0.0883,0.0,6,51.41984305555555,2710,-0.048397236,0.16307352,"{""type"":""MultiPoint"",""coordinates"":[]}"
2711_0,0.5630000000000001,0.098,0.0361,0.021500000000000002,0.1003,0.1052,0.0834,0.1039,0.08990000000000001,0.08950000000000001,0.0757,0.075,0.0883,0.0,6,42.619843055555556,2711,-0.048397236,0.16307352,"{""type"":""MultiPoint"",""coordinates"":[]}"
2712_0,0.504,0.0512,0.0431,0.038200000000000005,0.061200000000000004,0.0815,0.0603,0.09040000000000001,0.062200000000000005,0.061700000000000005,0.0516,0.05,0.0528,0.0,6,27.219760833333332,2712,-0.077747986,0.22464313,"{""type"":""MultiPoint"",""coordinates"":[]}"
2713_0,0.504,0.0512,0.0431,0.038200000000000005,0.061200000000000004,0.0815,0.0603,0.09040000000000001,0.062200000000000005,0.061700000000000005,0.0516,0.05,0.0528,0.0,6,17.6864275,2713,-0.077747986,0.22464313,"{""type"":""MultiPoint"",""coordinates"":[]}"
2714_0,0.354,0.0461,0.0252,0.0221,0.054200000000000005,0.08070000000000001,0.0461,0.0937,0.0611,0.061000000000000006,0.049,0.0414,0.040600000000000004,0.0,6,3.5697727777777777,2714,0.030494217,0.24441017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2715_0,0.354,0.0461,0.0252,0.0221,0.054200000000000005,0.08070000000000001,0.0461,0.0937,0.0611,0.061000000000000006,0.049,0.0414,0.040600000000000004,0.0,6,6.230227222222222,2715,0.030494217,0.24441017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2716_0,0.162,0.3317,0.3773,0.32980000000000004,0.31720000000000004,0.31470000000000004,0.2979,0.3501,0.33530000000000004,0.3482,0.3286,0.3443,0.5466,0.99,9,45.163785,2716,0.049002394,-0.021607338,"{""type"":""MultiPoint"",""coordinates"":[]}"
2717_0,0.162,0.3317,0.3773,0.32980000000000004,0.31720000000000004,0.31470000000000004,0.2979,0.3501,0.33530000000000004,0.3482,0.3286,0.3443,0.5466,0.99,9,53.93045166666667,2717,0.049002394,-0.021607338,"{""type"":""MultiPoint"",""coordinates"":[]}"
2718_0,0.426,0.47190000000000004,0.1547,0.151,0.2594,0.2417,0.23900000000000002,0.3002,0.3088,0.3168,0.23270000000000002,0.3103,0.9505,0.65,8,3.636043888888889,2718,-0.013355946,0.018971331,"{""type"":""MultiPoint"",""coordinates"":[]}"
2719_0,0.324,0.1811,0.054400000000000004,0.030100000000000002,0.1575,0.149,0.1198,0.14300000000000002,0.1413,0.14070000000000002,0.1245,0.1277,0.1342,0.06,7,28.201784166666666,2719,0.019238641,0.08957952,"{""type"":""MultiPoint"",""coordinates"":[]}"
2720_0,0.324,0.1811,0.054400000000000004,0.030100000000000002,0.1575,0.149,0.1198,0.14300000000000002,0.1413,0.14070000000000002,0.1245,0.1277,0.1342,0.06,7,18.451784166666666,2720,0.019238641,0.08957952,"{""type"":""MultiPoint"",""coordinates"":[]}"
2721_0,0.324,0.1096,0.0669,0.040600000000000004,0.0932,0.10110000000000001,0.0771,0.10740000000000001,0.1071,0.1105,0.0955,0.1081,0.1444,0.0,3,27.502403333333334,2721,0.10660487,0.028484233,"{""type"":""MultiPoint"",""coordinates"":[]}"
2722_0,0.324,0.1096,0.0669,0.040600000000000004,0.0932,0.10110000000000001,0.0771,0.10740000000000001,0.1071,0.1105,0.0955,0.1081,0.1444,0.0,3,17.985736666666668,2722,0.10660487,0.028484233,"{""type"":""MultiPoint"",""coordinates"":[]}"
2723_0,0.384,0.5849,0.42360000000000003,0.37620000000000003,0.6541,0.5537000000000001,0.5462,0.5936,0.536,0.4874,0.5574,0.44020000000000004,1.7033,1.0,9,44.828963333333334,2723,0.010148604,-0.0033300333,"{""type"":""MultiPoint"",""coordinates"":[]}"
2724_0,0.384,0.5849,0.42360000000000003,0.37620000000000003,0.6541,0.5537000000000001,0.5462,0.5936,0.536,0.4874,0.5574,0.44020000000000004,1.7033,1.0,9,54.34563,2724,0.010148604,-0.0033300333,"{""type"":""MultiPoint"",""coordinates"":[]}"
2725_0,0.8160000000000001,0.043300000000000005,0.10200000000000001,0.06860000000000001,0.0563,0.0736,0.06420000000000001,0.0947,0.09920000000000001,0.1119,0.1018,0.1075,0.1418,0.05,10,4.036819722222222,2725,0.22650602,-0.16077536,"{""type"":""MultiPoint"",""coordinates"":[]}"
2726_0,0.8160000000000001,0.043300000000000005,0.10200000000000001,0.06860000000000001,0.0563,0.0736,0.06420000000000001,0.0947,0.09920000000000001,0.1119,0.1018,0.1075,0.1418,0.05,10,5.6131802777777775,2726,0.22650602,-0.16077536,"{""type"":""MultiPoint"",""coordinates"":[]}"
2727_0,0.384,0.0594,0.0983,0.07250000000000001,0.07690000000000001,0.1058,0.08310000000000001,0.12090000000000001,0.1278,0.1385,0.1315,0.14,0.15460000000000002,0.01,7,20.64569361111111,2727,0.22553588,-0.10830173,"{""type"":""MultiPoint"",""coordinates"":[]}"
2728_0,0.384,0.0594,0.0983,0.07250000000000001,0.07690000000000001,0.1058,0.08310000000000001,0.12090000000000001,0.1278,0.1385,0.1315,0.14,0.15460000000000002,0.01,7,29.729026944444445,2728,0.22553588,-0.10830173,"{""type"":""MultiPoint"",""coordinates"":[]}"
2729_0,0.432,0.0717,0.0966,0.0738,0.08510000000000001,0.1086,0.08,0.12090000000000001,0.112,0.127,0.1139,0.1197,0.23,0.05,10,20.31204,2729,0.17483239,-0.023820225,"{""type"":""MultiPoint"",""coordinates"":[]}"
2730_0,0.432,0.0717,0.0966,0.0738,0.08510000000000001,0.1086,0.08,0.12090000000000001,0.112,0.127,0.1139,0.1197,0.23,0.05,10,29.978706666666668,2730,0.17483239,-0.023820225,"{""type"":""MultiPoint"",""coordinates"":[]}"
2731_0,0.078,0.7775000000000001,0.2083,0.227,0.7694000000000001,0.7784000000000001,0.7864,0.7442000000000001,0.7554000000000001,0.7769,0.8127000000000001,0.7841,0.45120000000000005,0.65,8,51.037729722222224,2731,0.01644675,-0.021557413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2732_0,0.078,0.7775000000000001,0.2083,0.227,0.7694000000000001,0.7784000000000001,0.7864,0.7442000000000001,0.7554000000000001,0.7769,0.8127000000000001,0.7841,0.45120000000000005,0.65,8,41.80439638888889,2732,0.01644675,-0.021557413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2733_0,0.354,0.048,0.0835,0.0579,0.0678,0.1024,0.0733,0.1168,0.11720000000000001,0.1308,0.1131,0.12660000000000002,0.1748,0.0,7,20.878508055555557,2733,0.21351932,-0.049651973,"{""type"":""MultiPoint"",""coordinates"":[]}"
2734_0,0.354,0.048,0.0835,0.0579,0.0678,0.1024,0.0733,0.1168,0.11720000000000001,0.1308,0.1131,0.12660000000000002,0.1748,0.0,7,30.195174722222223,2734,0.21351932,-0.049651973,"{""type"":""MultiPoint"",""coordinates"":[]}"
2735_0,0.294,0.0505,0.054700000000000006,0.038900000000000004,0.047,0.06380000000000001,0.0465,0.0848,0.0853,0.0887,0.076,0.0886,0.3118,0.0,10,6.603865555555555,2735,0.24081632,-0.087267525,"{""type"":""MultiPoint"",""coordinates"":[]}"
2736_0,0.294,0.0505,0.054700000000000006,0.038900000000000004,0.047,0.06380000000000001,0.0465,0.0848,0.0853,0.0887,0.076,0.0886,0.3118,0.0,10,3.3705322222222223,2736,0.24081632,-0.087267525,"{""type"":""MultiPoint"",""coordinates"":[]}"
2737_0,0.324,0.0572,0.06420000000000001,0.0379,0.0584,0.0745,0.051000000000000004,0.0984,0.112,0.1285,0.10840000000000001,0.1153,0.1734,0.0,7,27.103919166666667,2737,0.3601004,-0.18534718,"{""type"":""MultiPoint"",""coordinates"":[]}"
2738_0,0.324,0.0572,0.06420000000000001,0.0379,0.0584,0.0745,0.051000000000000004,0.0984,0.112,0.1285,0.10840000000000001,0.1153,0.1734,0.0,7,17.5372525,2738,0.3601004,-0.18534718,"{""type"":""MultiPoint"",""coordinates"":[]}"
2739_0,0.624,0.027100000000000003,0.0655,0.034800000000000005,0.0316,0.061700000000000005,0.039900000000000005,0.09230000000000001,0.11420000000000001,0.129,0.1131,0.1246,0.06570000000000001,0.0,7,44.84788527777778,2739,0.47843137,-0.29405034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2740_0,0.624,0.027100000000000003,0.0655,0.034800000000000005,0.0316,0.061700000000000005,0.039900000000000005,0.09230000000000001,0.11420000000000001,0.129,0.1131,0.1246,0.06570000000000001,0.0,7,53.61455194444444,2740,0.47843137,-0.29405034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2741_0,0.33,0.3033,0.2575,0.2212,0.2803,0.2864,0.27240000000000003,0.3079,0.3164,0.3131,0.3083,0.30210000000000004,0.5129,0.7000000000000001,8,51.35154694444444,2741,0.061821938,-0.03682529,"{""type"":""MultiPoint"",""coordinates"":[]}"
2742_0,0.33,0.3033,0.2575,0.2212,0.2803,0.2864,0.27240000000000003,0.3079,0.3164,0.3131,0.3083,0.30210000000000004,0.5129,0.7000000000000001,8,42.75154694444444,2742,0.061821938,-0.03682529,"{""type"":""MultiPoint"",""coordinates"":[]}"
2743_0,0.432,0.12940000000000002,0.1042,0.0625,0.1178,0.1317,0.1037,0.1457,0.16,0.1736,0.1598,0.1696,0.19140000000000001,0.0,3,27.602777222222223,2743,0.21290323,-0.096397944,"{""type"":""MultiPoint"",""coordinates"":[]}"
2744_0,0.432,0.12940000000000002,0.1042,0.0625,0.1178,0.1317,0.1037,0.1457,0.16,0.1736,0.1598,0.1696,0.19140000000000001,0.0,3,18.71944388888889,2744,0.21290323,-0.096397944,"{""type"":""MultiPoint"",""coordinates"":[]}"
2745_0,0.5630000000000001,0.10880000000000001,0.10650000000000001,0.0653,0.10740000000000001,0.11760000000000001,0.0959,0.1391,0.1651,0.1835,0.16790000000000002,0.1814,0.17070000000000002,0.0,3,28.069843055555555,2745,0.27293405,-0.17618214,"{""type"":""MultiPoint"",""coordinates"":[]}"
2746_0,0.5630000000000001,0.10880000000000001,0.10650000000000001,0.0653,0.10740000000000001,0.11760000000000001,0.0959,0.1391,0.1651,0.1835,0.16790000000000002,0.1814,0.17070000000000002,0.0,3,18.653176388888888,2746,0.27293405,-0.17618214,"{""type"":""MultiPoint"",""coordinates"":[]}"
2747_0,0.51,0.0702,0.0888,0.052500000000000005,0.0616,0.076,0.06430000000000001,0.1081,0.1346,0.1486,0.1311,0.1408,0.1903,0.0,3,28.25245472222222,2747,0.34186286,-0.26605505,"{""type"":""MultiPoint"",""coordinates"":[]}"
2748_0,0.51,0.0702,0.0888,0.052500000000000005,0.0616,0.076,0.06430000000000001,0.1081,0.1346,0.1486,0.1311,0.1408,0.1903,0.0,3,18.50245472222222,2748,0.34186286,-0.26605505,"{""type"":""MultiPoint"",""coordinates"":[]}"
2749_0,0.558,0.5812,0.42200000000000004,0.38570000000000004,0.452,0.43420000000000003,0.4193,0.4602,0.4587,0.4721,0.3859,0.4832,0.6531,1.0,9,44.22936972222222,2749,-0.041480377,0.058895256,"{""type"":""MultiPoint"",""coordinates"":[]}"
2750_0,0.558,0.5812,0.42200000000000004,0.38570000000000004,0.452,0.43420000000000003,0.4193,0.4602,0.4587,0.4721,0.3859,0.4832,0.6531,1.0,9,53.42936972222222,2750,-0.041480377,0.058895256,"{""type"":""MultiPoint"",""coordinates"":[]}"
2751_0,0.39,0.0608,0.0444,0.0291,0.0707,0.0971,0.055900000000000005,0.09380000000000001,0.08800000000000001,0.09000000000000001,0.07730000000000001,0.0646,0.0712,0.0,10,25.236483055555556,2751,0.16066065,0.11353211,"{""type"":""MultiPoint"",""coordinates"":[]}"
2752_0,0.33,0.33490000000000003,0.1469,0.12050000000000001,0.3039,0.2763,0.2374,0.2577,0.24710000000000001,0.24250000000000002,0.24300000000000002,0.23140000000000002,0.5175000000000001,0.65,8,3.619055,2752,0.011656952,0.064124785,"{""type"":""MultiPoint"",""coordinates"":[]}"
2753_0,0.426,0.4041,0.1336,0.12940000000000002,0.2614,0.2675,0.2474,0.27890000000000004,0.2577,0.252,0.22360000000000002,0.2516,0.8503000000000001,0.65,8,3.636043888888889,2753,-0.050530784,0.089391164,"{""type"":""MultiPoint"",""coordinates"":[]}"
2754_0,0.168,0.0368,0.014,0.0082,0.0403,0.0504,0.029900000000000003,0.0639,0.0409,0.0402,0.031900000000000005,0.024900000000000002,0.023,0.0,6,44.280300277777776,2754,0.03236246,0.22478737,"{""type"":""MultiPoint"",""coordinates"":[]}"
2755_0,0.168,0.0368,0.014,0.0082,0.0403,0.0504,0.029900000000000003,0.0639,0.0409,0.0402,0.031900000000000005,0.024900000000000002,0.023,0.0,6,44.89696694444444,2755,0.03236246,0.22478737,"{""type"":""MultiPoint"",""coordinates"":[]}"
2756_0,0.306,0.0522,0.016,0.008700000000000001,0.047400000000000005,0.059300000000000005,0.037200000000000004,0.059500000000000004,0.043500000000000004,0.0361,0.0339,0.027200000000000002,0.030000000000000002,0.0,6,20.21390638888889,2756,-0.046413504,0.2725322,"{""type"":""MultiPoint"",""coordinates"":[]}"
2757_0,0.306,0.0522,0.016,0.008700000000000001,0.047400000000000005,0.059300000000000005,0.037200000000000004,0.059500000000000004,0.043500000000000004,0.0361,0.0339,0.027200000000000002,0.030000000000000002,0.0,6,20.480573055555556,2757,-0.046413504,0.2725322,"{""type"":""MultiPoint"",""coordinates"":[]}"
2758_0,0.324,0.1602,0.0383,0.0217,0.1366,0.1321,0.1043,0.127,0.1227,0.1189,0.10160000000000001,0.1027,0.099,0.0,6,51.20178416666667,2758,-0.013113162,0.1305092,"{""type"":""MultiPoint"",""coordinates"":[]}"
2759_0,0.324,0.0993,0.0341,0.0241,0.08660000000000001,0.09620000000000001,0.068,0.1022,0.07970000000000001,0.0779,0.061900000000000004,0.0567,0.07100000000000001,0.0,6,27.61907,2759,-0.0469592,0.2169513,"{""type"":""MultiPoint"",""coordinates"":[]}"
2760_0,0.324,0.0993,0.0341,0.0241,0.08660000000000001,0.09620000000000001,0.068,0.1022,0.07970000000000001,0.0779,0.061900000000000004,0.0567,0.07100000000000001,0.0,6,17.802403333333334,2760,-0.0469592,0.2169513,"{""type"":""MultiPoint"",""coordinates"":[]}"
2761_0,0.384,0.7489,0.46190000000000003,0.5031,0.5976,0.5962000000000001,0.5811000000000001,0.6505000000000001,0.6335000000000001,0.6217,0.5493,0.597,1.7032,1.0,9,45.06229666666667,2761,-0.028131634,0.040942818,"{""type"":""MultiPoint"",""coordinates"":[]}"
2762_0,0.384,0.7489,0.46190000000000003,0.5031,0.5976,0.5962000000000001,0.5811000000000001,0.6505000000000001,0.6335000000000001,0.6217,0.5493,0.597,1.7032,1.0,9,54.37896333333333,2762,-0.028131634,0.040942818,"{""type"":""MultiPoint"",""coordinates"":[]}"
2763_0,0.8160000000000001,0.039900000000000005,0.0393,0.0322,0.055,0.0674,0.049800000000000004,0.0814,0.0413,0.0298,0.0284,0.0154,0.0636,0.0,10,3.8701530555555554,2763,-0.2736573,0.4070981,"{""type"":""MultiPoint"",""coordinates"":[]}"
2764_0,0.8160000000000001,0.039900000000000005,0.0393,0.0322,0.055,0.0674,0.049800000000000004,0.0814,0.0413,0.0298,0.0284,0.0154,0.0636,0.0,10,5.563180277777778,2764,-0.2736573,0.4070981,"{""type"":""MultiPoint"",""coordinates"":[]}"
2765_0,0.384,0.0627,0.0708,0.0591,0.0684,0.083,0.0714,0.0981,0.07880000000000001,0.0791,0.0687,0.0738,0.078,0.0,6,20.545693611111112,2765,-0.01927195,0.094265,"{""type"":""MultiPoint"",""coordinates"":[]}"
2766_0,0.384,0.0627,0.0708,0.0591,0.0684,0.083,0.0714,0.0981,0.07880000000000001,0.0791,0.0687,0.0738,0.078,0.0,6,29.829026944444443,2766,-0.01927195,0.094265,"{""type"":""MultiPoint"",""coordinates"":[]}"
2767_0,0.432,0.0646,0.0695,0.059800000000000006,0.0734,0.0819,0.06470000000000001,0.09730000000000001,0.06760000000000001,0.06760000000000001,0.0557,0.054,0.18510000000000001,0.0,10,20.56204,2767,-0.07475083,0.19040698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2768_0,0.432,0.0646,0.0695,0.059800000000000006,0.0734,0.0819,0.06470000000000001,0.09730000000000001,0.06760000000000001,0.06760000000000001,0.0557,0.054,0.18510000000000001,0.0,10,30.11204,2768,-0.07475083,0.19040698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2769_0,0.078,0.7751,0.2029,0.22290000000000001,0.7664000000000001,0.7739,0.782,0.7403000000000001,0.751,0.7744000000000001,0.8092,0.7808,0.4494,0.65,8,51.18772972222222,2769,0.017094018,-0.022298023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2770_0,0.078,0.7751,0.2029,0.22290000000000001,0.7664000000000001,0.7739,0.782,0.7403000000000001,0.751,0.7744000000000001,0.8092,0.7808,0.4494,0.65,8,42.02106305555556,2770,0.017094018,-0.022298023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2771_0,0.354,0.0512,0.0546,0.045700000000000005,0.0574,0.07690000000000001,0.0584,0.0891,0.0627,0.0708,0.0526,0.0579,0.0777,0.0,6,20.661841388888888,2771,-0.05225225,0.1876448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2772_0,0.354,0.0512,0.0546,0.045700000000000005,0.0574,0.07690000000000001,0.0584,0.0891,0.0627,0.0708,0.0526,0.0579,0.0777,0.0,6,30.46184138888889,2772,-0.05225225,0.1876448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2773_0,0.294,0.044000000000000004,0.0297,0.023200000000000002,0.045200000000000004,0.0507,0.032,0.061000000000000006,0.046,0.041,0.0391,0.034,0.2467,0.0,10,6.720532222222222,2773,0.09985935,0.12917595,"{""type"":""MultiPoint"",""coordinates"":[]}"
2774_0,0.294,0.044000000000000004,0.0297,0.023200000000000002,0.045200000000000004,0.0507,0.032,0.061000000000000006,0.046,0.041,0.0391,0.034,0.2467,0.0,10,3.520532222222222,2774,0.09985935,0.12917595,"{""type"":""MultiPoint"",""coordinates"":[]}"
2775_0,0.324,0.0563,0.0257,0.0175,0.0563,0.0692,0.0424,0.0763,0.0683,0.0737,0.0534,0.0545,0.0882,0.0,10,27.253919166666666,2775,0.114822544,0.12887439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2776_0,0.324,0.0563,0.0257,0.0175,0.0563,0.0692,0.0424,0.0763,0.0683,0.0737,0.0534,0.0545,0.0882,0.0,10,17.6872525,2776,0.114822544,0.12887439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2777_0,0.402,0.0304,0.0187,0.0112,0.037200000000000004,0.052000000000000005,0.0256,0.0572,0.0523,0.0543,0.042300000000000004,0.0468,0.0016,0.0,6,27.285744444444443,2777,0.24594992,0.1028632,"{""type"":""MultiPoint"",""coordinates"":[]}"
2778_0,0.402,0.0304,0.0187,0.0112,0.037200000000000004,0.052000000000000005,0.0256,0.0572,0.0523,0.0543,0.042300000000000004,0.0468,0.0016,0.0,6,17.60241111111111,2778,0.24594992,0.1028632,"{""type"":""MultiPoint"",""coordinates"":[]}"
2779_0,0.624,0.0257,0.023100000000000002,0.0118,0.0221,0.0487,0.021400000000000002,0.0609,0.0687,0.0636,0.0487,0.041600000000000005,0.0,0.0,6,44.59788527777778,2779,0.38944367,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2780_0,0.624,0.0257,0.023100000000000002,0.0118,0.0221,0.0487,0.021400000000000002,0.0609,0.0687,0.0636,0.0487,0.041600000000000005,0.0,0.0,6,53.531218611111115,2780,0.38944367,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2781_0,0.33,0.22010000000000002,0.1203,0.09820000000000001,0.1539,0.1579,0.137,0.1837,0.19890000000000002,0.2051,0.15360000000000001,0.1933,0.3703,0.05,10,51.25154694444444,2781,0.05712319,0.013804173,"{""type"":""MultiPoint"",""coordinates"":[]}"
2782_0,0.33,0.22010000000000002,0.1203,0.09820000000000001,0.1539,0.1579,0.137,0.1837,0.19890000000000002,0.2051,0.15360000000000001,0.1933,0.3703,0.05,10,42.91821361111111,2782,0.05712319,0.013804173,"{""type"":""MultiPoint"",""coordinates"":[]}"
2783_0,0.432,0.13190000000000002,0.0393,0.024200000000000003,0.1177,0.11610000000000001,0.0889,0.1135,0.1041,0.0988,0.0883,0.0834,0.1135,0.0,6,27.436110555555555,2783,-0.0033860046,0.13600783,"{""type"":""MultiPoint"",""coordinates"":[]}"
2784_0,0.432,0.13190000000000002,0.0393,0.024200000000000003,0.1177,0.11610000000000001,0.0889,0.1135,0.1041,0.0988,0.0883,0.0834,0.1135,0.0,6,18.486110555555555,2784,-0.0033860046,0.13600783,"{""type"":""MultiPoint"",""coordinates"":[]}"
2785_0,0.5630000000000001,0.1043,0.0534,0.0347,0.1022,0.1096,0.08120000000000001,0.116,0.11410000000000001,0.117,0.10210000000000001,0.1013,0.0959,0.0,6,27.769843055555555,2785,0.11402073,0.035427492,"{""type"":""MultiPoint"",""coordinates"":[]}"
2786_0,0.5630000000000001,0.1043,0.0534,0.0347,0.1022,0.1096,0.08120000000000001,0.116,0.11410000000000001,0.117,0.10210000000000001,0.1013,0.0959,0.0,6,18.469843055555554,2786,0.11402073,0.035427492,"{""type"":""MultiPoint"",""coordinates"":[]}"
