system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,SCL,hours_from_measurement,ndvi,ndwi,sample_idx,.geo
2073,0.498,0.0787,0.0661,0.042800000000000005,0.06760000000000001,0.085,0.0568,0.0966,0.1139,0.1236,0.10350000000000001,0.1101,0.09190000000000001,0.02,7,68.33565138888889,0.29132876,-0.098143235,2073,"{""type"":""MultiPoint"",""coordinates"":[]}"
2074,0.498,0.0787,0.0661,0.042800000000000005,0.06760000000000001,0.085,0.0568,0.0966,0.1139,0.1236,0.10350000000000001,0.1101,0.09190000000000001,0.02,7,77.88565138888889,0.29132876,-0.098143235,2074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2075,0.20400000000000001,0.5226000000000001,0.21880000000000002,0.1371,0.4264,0.4214,0.40080000000000005,0.3839,0.4393,0.4763,0.4244,0.4943,0.0574,1.0,9,78.75272722222222,0.028599128,-0.0035469378,2075,"{""type"":""MultiPoint"",""coordinates"":[]}"
2076,0.20400000000000001,0.8968,0.2602,0.27340000000000003,0.9232,0.9365,0.9348000000000001,0.8676,0.8724000000000001,0.9235000000000001,0.9425,0.9131,0.5137,0.79,8,92.62048333333334,0.0041016354,-0.0031931878,2076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2077,0.20400000000000001,0.8968,0.2602,0.27340000000000003,0.9232,0.9365,0.9348000000000001,0.8676,0.8724000000000001,0.9235000000000001,0.9425,0.9131,0.5137,0.79,8,102.63715,0.0041016354,-0.0031931878,2077,"{""type"":""MultiPoint"",""coordinates"":[]}"
2078,0.20400000000000001,0.0472,0.0466,0.0357,0.0512,0.0568,0.0504,0.0668,0.07680000000000001,0.0792,0.0753,0.07640000000000001,0.1501,0.0,10,54.08702805555556,0.19809069,-0.14004542,2078,"{""type"":""MultiPoint"",""coordinates"":[]}"
2079,0.20400000000000001,0.1648,0.0728,0.0439,0.1135,0.1134,0.085,0.10700000000000001,0.1348,0.1411,0.13620000000000002,0.13290000000000002,0.18710000000000002,0.03,2,93.07060527777777,0.23146474,-0.09134615,2079,"{""type"":""MultiPoint"",""coordinates"":[]}"
2080,0.20400000000000001,0.49210000000000004,0.43910000000000005,0.3594,0.5739000000000001,0.5388000000000001,0.49100000000000005,0.5235000000000001,0.5315,0.5396000000000001,0.595,0.5208,0.745,1.0,9,20.504805,0.09576427,-0.049567826,2080,"{""type"":""MultiPoint"",""coordinates"":[]}"
2081,0.20400000000000001,0.49210000000000004,0.43910000000000005,0.3594,0.5739000000000001,0.5388000000000001,0.49100000000000005,0.5235000000000001,0.5315,0.5396000000000001,0.595,0.5208,0.745,1.0,9,30.688138333333335,0.09576427,-0.049567826,2081,"{""type"":""MultiPoint"",""coordinates"":[]}"
2082,0.707,0.9497000000000001,0.45170000000000005,0.325,0.7812,0.6954,0.6017,0.63,0.6708000000000001,0.6889000000000001,0.6466000000000001,0.677,0.8418,1.0,9,68.50366666666666,0.03596892,0.036363635,2082,"{""type"":""MultiPoint"",""coordinates"":[]}"
2083,0.28800000000000003,1.0184,0.5966,0.5059,0.9141,0.8343,0.781,0.8555,0.8274,0.8210000000000001,0.7924,0.7889,1.6898000000000002,1.0,9,44.5886075,0.007245456,0.025757669,2083,"{""type"":""MultiPoint"",""coordinates"":[]}"
2084,0.28800000000000003,1.0184,0.5966,0.5059,0.9141,0.8343,0.781,0.8555,0.8274,0.8210000000000001,0.7924,0.7889,1.6898000000000002,1.0,9,54.3386075,0.007245456,0.025757669,2084,"{""type"":""MultiPoint"",""coordinates"":[]}"
2085,0.342,0.1834,0.1226,0.09240000000000001,0.15030000000000002,0.1337,0.11460000000000001,0.1379,0.1636,0.185,0.1686,0.1768,0.2788,0.1,8,116.42203638888888,0.19067797,-0.11544823,2085,"{""type"":""MultiPoint"",""coordinates"":[]}"
2086,0.305,0.0835,0.08410000000000001,0.0618,0.0545,0.0728,0.054,0.0926,0.1062,0.1155,0.1115,0.1126,0.1879,0.01,8,6.669656944444444,0.34743202,-0.20998372,2086,"{""type"":""MultiPoint"",""coordinates"":[]}"
2087,0.582,0.0,0.060700000000000004,0.0414,0.0105,0.033800000000000004,0.018600000000000002,0.061700000000000005,0.047900000000000005,0.0516,0.0461,0.047,0.09140000000000001,0.0,7,92.33759305555556,0.42503864,-0.15394242,2087,"{""type"":""MultiPoint"",""coordinates"":[]}"
2088,0.582,0.0,0.060700000000000004,0.0414,0.0105,0.033800000000000004,0.018600000000000002,0.061700000000000005,0.047900000000000005,0.0516,0.0461,0.047,0.09140000000000001,0.0,7,101.92092638888889,0.42503864,-0.15394242,2088,"{""type"":""MultiPoint"",""coordinates"":[]}"
2089,0.618,0.005,0.0786,0.0543,0.021,0.0456,0.030600000000000002,0.0795,0.0666,0.0689,0.062,0.055900000000000005,0.1273,0.0,7,20.504661388888888,0.33909288,-0.15241636,2089,"{""type"":""MultiPoint"",""coordinates"":[]}"
2090,0.618,0.005,0.0786,0.0543,0.021,0.0456,0.030600000000000002,0.0795,0.0666,0.0689,0.062,0.055900000000000005,0.1273,0.0,7,30.504661388888888,0.33909288,-0.15241636,2090,"{""type"":""MultiPoint"",""coordinates"":[]}"
2091,0.318,0.0668,0.12660000000000002,0.1033,0.0906,0.095,0.0853,0.1153,0.1119,0.11810000000000001,0.1262,0.1199,0.2923,0.09,10,117.08792972222223,0.19338061,-0.14104882,2091,"{""type"":""MultiPoint"",""coordinates"":[]}"
2092,0.336,0.16040000000000001,0.2837,0.23500000000000001,0.2666,0.2335,0.2131,0.2376,0.2368,0.2341,0.32780000000000004,0.2551,0.5549000000000001,0.41000000000000003,8,6.50281,0.21205398,-0.16800284,2092,"{""type"":""MultiPoint"",""coordinates"":[]}"
2093,0.492,0.0158,0.076,0.059300000000000005,0.0176,0.043300000000000005,0.032,0.0745,0.0604,0.0669,0.0582,0.06420000000000001,0.1071,0.0,7,92.50229416666667,0.29046562,-0.14679803,2093,"{""type"":""MultiPoint"",""coordinates"":[]}"
2094,0.492,0.0158,0.076,0.059300000000000005,0.0176,0.043300000000000005,0.032,0.0745,0.0604,0.0669,0.0582,0.06420000000000001,0.1071,0.0,7,102.50229416666667,0.29046562,-0.14679803,2094,"{""type"":""MultiPoint"",""coordinates"":[]}"
2095,0.378,0.0126,0.061900000000000004,0.045000000000000005,0.0328,0.058300000000000005,0.0356,0.0913,0.0747,0.0848,0.062200000000000005,0.057,0.041100000000000005,0.0,7,20.337061944444443,0.27198365,-0.032365147,2095,"{""type"":""MultiPoint"",""coordinates"":[]}"
2096,0.378,0.0126,0.061900000000000004,0.045000000000000005,0.0328,0.058300000000000005,0.0356,0.0913,0.0747,0.0848,0.062200000000000005,0.057,0.041100000000000005,0.0,7,30.087061944444443,0.27198365,-0.032365147,2096,"{""type"":""MultiPoint"",""coordinates"":[]}"
2097,0.342,0.026000000000000002,0.07440000000000001,0.0522,0.0366,0.061500000000000006,0.0468,0.09230000000000001,0.0792,0.0855,0.0814,0.0758,0.1221,0.0,7,116.00370194444444,0.2698908,-0.13925822,2097,"{""type"":""MultiPoint"",""coordinates"":[]}"
2098,1.073,0.8262,0.4152,0.2745,1.0270000000000001,0.7363000000000001,0.5536,0.5587,0.4753,0.4166,0.5611,0.3874,1.6162,1.0,9,6.268167222222222,0.0067282678,0.13503931,2098,"{""type"":""MultiPoint"",""coordinates"":[]}"
2099,0.318,0.0682,0.065,0.0506,0.0674,0.0711,0.0528,0.0757,0.0695,0.0796,0.0731,0.0694,0.2315,0.0,10,44.3358375,0.16123907,-0.0138696255,2099,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100,0.318,0.0682,0.065,0.0506,0.0674,0.0711,0.0528,0.0757,0.0695,0.0796,0.0731,0.0694,0.2315,0.0,10,54.202504166666664,0.16123907,-0.0138696255,2100,"{""type"":""MultiPoint"",""coordinates"":[]}"
2101,0.252,0.6092000000000001,0.2121,0.2288,0.5810000000000001,0.5841000000000001,0.5783,0.5801000000000001,0.5985,0.6157,0.6404000000000001,0.6134000000000001,0.4141,1.0,9,20.000062222222223,0.050955936,-0.04597795,2101,"{""type"":""MultiPoint"",""coordinates"":[]}"
2102,0.252,0.6092000000000001,0.2121,0.2288,0.5810000000000001,0.5841000000000001,0.5783,0.5801000000000001,0.5985,0.6157,0.6404000000000001,0.6134000000000001,0.4141,1.0,9,29.91672888888889,0.050955936,-0.04597795,2102,"{""type"":""MultiPoint"",""coordinates"":[]}"
2103,0.34800000000000003,0.0223,0.058300000000000005,0.0351,0.0316,0.051800000000000006,0.031900000000000005,0.07100000000000001,0.0711,0.09530000000000001,0.0755,0.0835,0.1119,0.0,7,67.66898833333333,0.40595904,-0.1861744,2103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2104,0.34800000000000003,0.0223,0.058300000000000005,0.0351,0.0316,0.051800000000000006,0.031900000000000005,0.07100000000000001,0.0711,0.09530000000000001,0.0755,0.0835,0.1119,0.0,7,78.16898833333333,0.40595904,-0.1861744,2104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2105,0.33,0.10020000000000001,0.08750000000000001,0.054,0.09230000000000001,0.1053,0.0823,0.1102,0.1448,0.1605,0.1466,0.155,0.16790000000000002,0.0,5,116.3884688888889,0.2809087,-0.16395395,2105,"{""type"":""MultiPoint"",""coordinates"":[]}"
2106,0.354,0.0984,0.1092,0.0718,0.09910000000000001,0.1124,0.0864,0.10880000000000001,0.1177,0.1326,0.1376,0.1211,0.2089,0.05,8,5.754252777777777,0.22857143,-0.1008,2106,"{""type"":""MultiPoint"",""coordinates"":[]}"
2107,0.3,0.0258,0.0839,0.0599,0.034800000000000005,0.0562,0.0397,0.060500000000000005,0.060200000000000004,0.07250000000000001,0.0698,0.076,0.1335,0.0,5,68.2374725,0.27488583,-0.10793651,2107,"{""type"":""MultiPoint"",""coordinates"":[]}"
2108,0.3,0.0258,0.0839,0.0599,0.034800000000000005,0.0562,0.0397,0.060500000000000005,0.060200000000000004,0.07250000000000001,0.0698,0.076,0.1335,0.0,5,77.47080583333333,0.27488583,-0.10793651,2108,"{""type"":""MultiPoint"",""coordinates"":[]}"
2109,0.324,0.033800000000000004,0.064,0.044000000000000004,0.0345,0.06670000000000001,0.0403,0.0711,0.07060000000000001,0.0776,0.07010000000000001,0.079,0.1,0.0,3,92.971625,0.26992753,-0.024853801,2109,"{""type"":""MultiPoint"",""coordinates"":[]}"
2110,0.324,0.033800000000000004,0.064,0.044000000000000004,0.0345,0.06670000000000001,0.0403,0.0711,0.07060000000000001,0.0776,0.07010000000000001,0.079,0.1,0.0,3,102.55495833333333,0.26992753,-0.024853801,2110,"{""type"":""MultiPoint"",""coordinates"":[]}"
2111,0.246,0.043300000000000005,0.0717,0.0489,0.0437,0.0784,0.057300000000000004,0.0907,0.0839,0.0898,0.0811,0.0862,0.1343,0.0,7,116.33697972222222,0.17196532,-0.0169279,2111,"{""type"":""MultiPoint"",""coordinates"":[]}"
2112,0.324,0.0664,0.10020000000000001,0.0674,0.0738,0.09920000000000001,0.0784,0.1173,0.11,0.12150000000000001,0.11030000000000001,0.1143,0.14730000000000001,0.0,5,6.303436944444444,0.16905141,-0.052983295,2112,"{""type"":""MultiPoint"",""coordinates"":[]}"
2113,0.36,0.0456,0.08990000000000001,0.0616,0.0553,0.0727,0.059500000000000004,0.0843,0.0941,0.11,0.10070000000000001,0.1039,0.1549,0.0,7,20.052618055555556,0.25717852,-0.16147636,2113,"{""type"":""MultiPoint"",""coordinates"":[]}"
2114,0.36,0.0456,0.08990000000000001,0.0616,0.0553,0.0727,0.059500000000000004,0.0843,0.0941,0.11,0.10070000000000001,0.1039,0.1549,0.0,7,30.48595138888889,0.25717852,-0.16147636,2114,"{""type"":""MultiPoint"",""coordinates"":[]}"
2115,0.456,0.1531,0.11960000000000001,0.1014,0.1345,0.14880000000000002,0.12250000000000001,0.1553,0.1559,0.1627,0.15230000000000002,0.15990000000000001,0.6338,0.65,8,116.05266194444444,0.1084425,-0.011624045,2115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2116,0.28800000000000003,0.0625,0.0965,0.0766,0.0763,0.1053,0.0796,0.10830000000000001,0.1057,0.124,0.11900000000000001,0.127,0.231,0.03,10,6.452299444444445,0.19838873,-0.061078914,2116,"{""type"":""MultiPoint"",""coordinates"":[]}"
2117,0.193,0.0198,0.0562,0.042100000000000005,0.0328,0.061200000000000004,0.0392,0.0794,0.0567,0.062,0.054,0.055,0.1039,0.0,7,116.55237083333333,0.15879828,0.0625,2117,"{""type"":""MultiPoint"",""coordinates"":[]}"
2118,0.15,0.5955,0.4202,0.2899,0.5852,0.5932000000000001,0.5923,0.5714,0.6115,0.6427,0.6703,0.6551,0.2775,1.0,9,6.335857777777778,0.061777286,-0.061020974,2118,"{""type"":""MultiPoint"",""coordinates"":[]}"
2119,0.33,0.1125,0.1306,0.083,0.12810000000000002,0.14400000000000002,0.1218,0.1401,0.194,0.24250000000000002,0.2293,0.2441,0.0505,0.65,8,116.60213555555555,0.30618057,-0.22850254,2119,"{""type"":""MultiPoint"",""coordinates"":[]}"
2120,0.462,0.19110000000000002,0.1962,0.13570000000000002,0.1927,0.20600000000000002,0.1922,0.2093,0.2868,0.33180000000000004,0.31420000000000003,0.3502,0.0964,0.65,8,6.30203,0.24091627,-0.20799692,2120,"{""type"":""MultiPoint"",""coordinates"":[]}"
2121,0.336,0.0088,0.07250000000000001,0.0533,0.020300000000000002,0.0584,0.035500000000000004,0.0814,0.062,0.0697,0.060000000000000005,0.0732,0.0897,0.0,5,44.186079444444445,0.2565445,-0.013513514,2121,"{""type"":""MultiPoint"",""coordinates"":[]}"
2122,0.336,0.0088,0.07250000000000001,0.0533,0.020300000000000002,0.0584,0.035500000000000004,0.0814,0.062,0.0697,0.060000000000000005,0.0732,0.0897,0.0,5,54.25274611111111,0.2565445,-0.013513514,2122,"{""type"":""MultiPoint"",""coordinates"":[]}"
2123,0.324,0.037000000000000005,0.07200000000000001,0.0534,0.0375,0.0703,0.0475,0.0855,0.0758,0.0795,0.06760000000000001,0.0738,0.10360000000000001,0.0,7,68.95391472222222,0.17463076,0.019579405,2123,"{""type"":""MultiPoint"",""coordinates"":[]}"
2124,0.324,0.037000000000000005,0.07200000000000001,0.0534,0.0375,0.0703,0.0475,0.0855,0.0758,0.0795,0.06760000000000001,0.0738,0.10360000000000001,0.0,7,78.17058138888889,0.17463076,0.019579405,2124,"{""type"":""MultiPoint"",""coordinates"":[]}"
2125,0.582,0.0499,0.09480000000000001,0.0702,0.0675,0.10490000000000001,0.08310000000000001,0.13670000000000002,0.1589,0.17220000000000002,0.1603,0.164,0.4243,0.09,10,44.67198333333333,0.3171734,-0.20889895,2125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2126,0.582,0.0499,0.09480000000000001,0.0702,0.0675,0.10490000000000001,0.08310000000000001,0.13670000000000002,0.1589,0.17220000000000002,0.1603,0.164,0.4243,0.09,10,54.33865,0.3171734,-0.20889895,2126,"{""type"":""MultiPoint"",""coordinates"":[]}"
2127,0.612,0.9938,0.6739,0.4612,0.7309,0.7181000000000001,0.7114,0.7891,0.8338,0.878,0.7197,0.8832000000000001,0.096,1.0,9,116.82147444444445,0.0057997345,-0.0011128113,2127,"{""type"":""MultiPoint"",""coordinates"":[]}"
2128,0.324,0.12090000000000001,0.0631,0.0379,0.1222,0.1218,0.09430000000000001,0.1246,0.159,0.1764,0.162,0.1625,0.1544,0.0,5,5.5534727777777775,0.2641436,-0.14164905,2128,"{""type"":""MultiPoint"",""coordinates"":[]}"
2129,0.528,0.6169,0.3115,0.21980000000000002,0.5342,0.45640000000000003,0.3884,0.41090000000000004,0.43370000000000003,0.4491,0.4909,0.4287,0.7816000000000001,0.96,9,45.338703611111114,0.116569996,-0.0364193,2129,"{""type"":""MultiPoint"",""coordinates"":[]}"
2130,0.528,0.6169,0.3115,0.21980000000000002,0.5342,0.45640000000000003,0.3884,0.41090000000000004,0.43370000000000003,0.4491,0.4909,0.4287,0.7816000000000001,0.96,9,54.055370277777776,0.116569996,-0.0364193,2130,"{""type"":""MultiPoint"",""coordinates"":[]}"
2131,0.39,0.0379,0.0439,0.0273,0.0483,0.057600000000000005,0.042100000000000005,0.0688,0.085,0.0975,0.09140000000000001,0.08650000000000001,0.0908,0.0,3,92.95343305555555,0.36928838,-0.22684564,2131,"{""type"":""MultiPoint"",""coordinates"":[]}"
2132,0.39,0.0379,0.0439,0.0273,0.0483,0.057600000000000005,0.042100000000000005,0.0688,0.085,0.0975,0.09140000000000001,0.08650000000000001,0.0908,0.0,3,102.05343305555556,0.36928838,-0.22684564,2132,"{""type"":""MultiPoint"",""coordinates"":[]}"
2133,0.486,0.34390000000000004,0.19010000000000002,0.1232,0.3579,0.2926,0.23140000000000002,0.25680000000000003,0.2596,0.2676,0.3365,0.25220000000000004,0.39680000000000004,0.53,8,68.57041444444444,0.18506779,-0.06978223,2133,"{""type"":""MultiPoint"",""coordinates"":[]}"
2134,0.486,0.34390000000000004,0.19010000000000002,0.1232,0.3579,0.2926,0.23140000000000002,0.25680000000000003,0.2596,0.2676,0.3365,0.25220000000000004,0.39680000000000004,0.53,8,78.0370811111111,0.18506779,-0.06978223,2134,"{""type"":""MultiPoint"",""coordinates"":[]}"
2135,0.492,0.1589,0.25120000000000003,0.15510000000000002,0.17500000000000002,0.1902,0.18280000000000002,0.22260000000000002,0.23270000000000002,0.2363,0.2696,0.2492,0.3246,0.27,8,68.05311111111111,0.19186561,-0.17268378,2135,"{""type"":""MultiPoint"",""coordinates"":[]}"
2136,0.492,0.1589,0.25120000000000003,0.15510000000000002,0.17500000000000002,0.1902,0.18280000000000002,0.22260000000000002,0.23270000000000002,0.2363,0.2696,0.2492,0.3246,0.27,8,78.13644444444445,0.19186561,-0.17268378,2136,"{""type"":""MultiPoint"",""coordinates"":[]}"
2137,0.114,0.2209,0.2106,0.1322,0.2602,0.2373,0.20420000000000002,0.22460000000000002,0.217,0.2214,0.2803,0.20650000000000002,0.33440000000000003,0.54,8,44.43737361111111,0.15706915,-0.08307573,2137,"{""type"":""MultiPoint"",""coordinates"":[]}"
2138,0.114,0.2209,0.2106,0.1322,0.2602,0.2373,0.20420000000000002,0.22460000000000002,0.217,0.2214,0.2803,0.20650000000000002,0.33440000000000003,0.54,8,54.470706944444444,0.15706915,-0.08307573,2138,"{""type"":""MultiPoint"",""coordinates"":[]}"
2139,0.366,0.0063,0.1047,0.062,0.058600000000000006,0.07970000000000001,0.0597,0.0961,0.1044,0.1145,0.1572,0.0952,0.1121,0.0,2,20.00313583333333,0.4495159,-0.32714227,2139,"{""type"":""MultiPoint"",""coordinates"":[]}"
2140,0.366,0.0063,0.1047,0.062,0.058600000000000006,0.07970000000000001,0.0597,0.0961,0.1044,0.1145,0.1572,0.0952,0.1121,0.0,2,30.75313583333333,0.4495159,-0.32714227,2140,"{""type"":""MultiPoint"",""coordinates"":[]}"
2141,0.336,0.0218,0.0412,0.0287,0.0119,0.0281,0.0196,0.039900000000000005,0.0235,0.0262,0.0179,0.023100000000000002,0.1325,0.0,2,20.50293222222222,-0.045333333,0.22173913,2141,"{""type"":""MultiPoint"",""coordinates"":[]}"
2142,0.336,0.0218,0.0412,0.0287,0.0119,0.0281,0.0196,0.039900000000000005,0.0235,0.0262,0.0179,0.023100000000000002,0.1325,0.0,2,29.75293222222222,-0.045333333,0.22173913,2142,"{""type"":""MultiPoint"",""coordinates"":[]}"
2143,0.324,0.011000000000000001,0.0175,0.0148,0.0108,0.0222,0.0088,0.0251,0.0013000000000000002,0.0029000000000000002,3.0000000000000003E-4,1.0E-4,0.0711,0.0,2,19.754034166666667,-0.93406594,0.97333336,2143,"{""type"":""MultiPoint"",""coordinates"":[]}"
2144,0.324,0.011000000000000001,0.0175,0.0148,0.0108,0.0222,0.0088,0.0251,0.0013000000000000002,0.0029000000000000002,3.0000000000000003E-4,1.0E-4,0.0711,0.0,2,30.254034166666667,-0.93406594,0.97333336,2144,"{""type"":""MultiPoint"",""coordinates"":[]}"
2145,0.192,0.18530000000000002,0.2579,0.2404,0.14830000000000002,0.1655,0.163,0.2134,0.2745,0.29600000000000004,0.2731,0.3133,0.6904,0.13,8,92.00358027777777,0.25246504,-0.24532604,2145,"{""type"":""MultiPoint"",""coordinates"":[]}"
2146,0.20400000000000001,0.49110000000000004,0.1895,0.1948,0.4889,0.48950000000000005,0.47490000000000004,0.4677,0.48760000000000003,0.5036,0.5379,0.5081,0.3274,1.0,9,20.052621388888888,0.06220379,-0.04710921,2146,"{""type"":""MultiPoint"",""coordinates"":[]}"
2147,0.20400000000000001,0.1097,0.0664,0.0419,0.1101,0.12190000000000001,0.091,0.1247,0.1358,0.15130000000000002,0.125,0.12490000000000001,0.1593,0.06,7,19.970064722222222,0.1574074,-0.0125556905,2147,"{""type"":""MultiPoint"",""coordinates"":[]}"
2148,0.20400000000000001,0.1097,0.0664,0.0419,0.1101,0.12190000000000001,0.091,0.1247,0.1358,0.15130000000000002,0.125,0.12490000000000001,0.1593,0.06,7,29.803398055555554,0.1574074,-0.0125556905,2148,"{""type"":""MultiPoint"",""coordinates"":[]}"
2149,0.498,0.1,0.0393,0.0262,0.08660000000000001,0.1047,0.0726,0.11180000000000001,0.11420000000000001,0.1203,0.0994,0.0988,0.12560000000000002,0.05,7,68.13565138888889,0.15581395,0.025967663,2149,"{""type"":""MultiPoint"",""coordinates"":[]}"
2150,0.498,0.1,0.0393,0.0262,0.08660000000000001,0.1047,0.0726,0.11180000000000001,0.11420000000000001,0.1203,0.0994,0.0988,0.12560000000000002,0.05,7,77.73565138888888,0.15581395,0.025967663,2150,"{""type"":""MultiPoint"",""coordinates"":[]}"
2151,0.20400000000000001,0.31120000000000003,0.1096,0.0743,0.2449,0.2432,0.2215,0.2139,0.2311,0.2494,0.2379,0.25270000000000004,0.049800000000000004,0.64,8,68.00272722222222,0.035698738,0.011016421,2151,"{""type"":""MultiPoint"",""coordinates"":[]}"
2152,0.20400000000000001,0.8988,0.2599,0.27240000000000003,0.9221,0.9346000000000001,0.9357000000000001,0.8676,0.8746,0.9228000000000001,0.9419000000000001,0.9179,0.5145000000000001,0.79,8,78.75381666666667,0.0033020878,-0.0038902212,2152,"{""type"":""MultiPoint"",""coordinates"":[]}"
2153,0.20400000000000001,0.8988,0.2599,0.27240000000000003,0.9221,0.9346000000000001,0.9357000000000001,0.8676,0.8746,0.9228000000000001,0.9419000000000001,0.9179,0.5145000000000001,0.79,8,92.38715,0.0033020878,-0.0038902212,2153,"{""type"":""MultiPoint"",""coordinates"":[]}"
2154,0.20400000000000001,0.8988,0.2599,0.27240000000000003,0.9221,0.9346000000000001,0.9357000000000001,0.8676,0.8746,0.9228000000000001,0.9419000000000001,0.9179,0.5145000000000001,0.79,8,102.48715,0.0033020878,-0.0038902212,2154,"{""type"":""MultiPoint"",""coordinates"":[]}"
2155,0.20400000000000001,0.058,0.0454,0.0385,0.062,0.0882,0.07060000000000001,0.0978,0.0892,0.096,0.0848,0.0824,0.1882,0.0,10,44.50369472222222,0.091377094,0.019653179,2155,"{""type"":""MultiPoint"",""coordinates"":[]}"
2156,0.20400000000000001,0.4234,0.3886,0.3297,0.5079,0.49570000000000003,0.464,0.49300000000000005,0.4978,0.4877,0.47200000000000003,0.47400000000000003,0.5106,1.0,9,92.92060527777778,0.008547009,0.02449106,2156,"{""type"":""MultiPoint"",""coordinates"":[]}"
2157,0.20400000000000001,0.1572,0.1477,0.11220000000000001,0.1956,0.18380000000000002,0.15560000000000002,0.1757,0.2005,0.2185,0.22840000000000002,0.2096,0.2626,0.23,8,20.338138333333333,0.18958333,-0.1081999,2157,"{""type"":""MultiPoint"",""coordinates"":[]}"
2158,0.20400000000000001,0.1572,0.1477,0.11220000000000001,0.1956,0.18380000000000002,0.15560000000000002,0.1757,0.2005,0.2185,0.22840000000000002,0.2096,0.2626,0.23,8,30.521471666666667,0.18958333,-0.1081999,2158,"{""type"":""MultiPoint"",""coordinates"":[]}"
2159,0.707,0.9399000000000001,0.15760000000000002,0.1446,0.43760000000000004,0.36410000000000003,0.28250000000000003,0.3004,0.3282,0.3588,0.29860000000000003,0.36760000000000004,0.8616,0.52,8,68.337,0.027706075,0.09883808,2159,"{""type"":""MultiPoint"",""coordinates"":[]}"
2160,0.707,0.9399000000000001,0.15760000000000002,0.1446,0.43760000000000004,0.36410000000000003,0.28250000000000003,0.3004,0.3282,0.3588,0.29860000000000003,0.36760000000000004,0.8616,0.52,8,78.30366666666667,0.027706075,0.09883808,2160,"{""type"":""MultiPoint"",""coordinates"":[]}"
2161,0.28800000000000003,1.1826,0.6516000000000001,0.5109,1.1694,1.0413000000000001,0.9514,1.0202,0.9481,0.9014000000000001,0.9745,0.8484,1.7162000000000002,1.0,9,43.92194083333333,0.011994393,0.033138208,2161,"{""type"":""MultiPoint"",""coordinates"":[]}"
2162,0.28800000000000003,1.1826,0.6516000000000001,0.5109,1.1694,1.0413000000000001,0.9514,1.0202,0.9481,0.9014000000000001,0.9745,0.8484,1.7162000000000002,1.0,9,54.505274166666666,0.011994393,0.033138208,2162,"{""type"":""MultiPoint"",""coordinates"":[]}"
2163,0.306,0.0443,0.0286,0.019200000000000002,0.0465,0.0727,0.0478,0.0734,0.0529,0.053200000000000004,0.0487,0.045200000000000004,0.1497,0.0,3,6.502990277777778,0.009326424,0.19769357,2163,"{""type"":""MultiPoint"",""coordinates"":[]}"
2164,0.582,0.0,0.014100000000000001,0.0134,0.016300000000000002,0.0458,0.020300000000000002,0.0446,0.0039000000000000003,0.007,0.0,0.0,0.1168,0.0,7,92.08759305555556,-1.0,1.0,2164,"{""type"":""MultiPoint"",""coordinates"":[]}"
2165,0.582,0.0,0.014100000000000001,0.0134,0.016300000000000002,0.0458,0.020300000000000002,0.0446,0.0039000000000000003,0.007,0.0,0.0,0.1168,0.0,7,101.75425972222222,-1.0,1.0,2165,"{""type"":""MultiPoint"",""coordinates"":[]}"
2166,0.618,9.000000000000001E-4,0.031200000000000002,0.0275,0.0187,0.0412,0.0245,0.052700000000000004,0.0159,0.0195,0.0128,0.0105,0.1325,0.0,7,20.221328055555556,-0.31367293,0.52592593,2166,"{""type"":""MultiPoint"",""coordinates"":[]}"
2167,0.618,9.000000000000001E-4,0.031200000000000002,0.0275,0.0187,0.0412,0.0245,0.052700000000000004,0.0159,0.0195,0.0128,0.0105,0.1325,0.0,7,30.754661388888888,-0.31367293,0.52592593,2167,"{""type"":""MultiPoint"",""coordinates"":[]}"
2168,0.318,0.046400000000000004,0.08750000000000001,0.066,0.096,0.09290000000000001,0.0728,0.0932,0.0796,0.081,0.10790000000000001,0.0694,0.2506,0.06,10,116.08792972222223,0.19424461,-0.0747012,2168,"{""type"":""MultiPoint"",""coordinates"":[]}"
2169,0.336,0.1436,0.2934,0.23290000000000002,0.218,0.2063,0.19640000000000002,0.2283,0.24500000000000002,0.24130000000000001,0.2964,0.24700000000000003,0.4837,0.11,10,6.419476666666666,0.20292208,-0.17923215,2169,"{""type"":""MultiPoint"",""coordinates"":[]}"
2170,0.492,0.0028,0.0381,0.0325,0.007,0.027,0.0175,0.0434,0.0178,0.0172,0.0103,0.006500000000000001,0.0961,0.0,7,92.16896083333333,-0.2589928,0.44772118,2170,"{""type"":""MultiPoint"",""coordinates"":[]}"
2171,0.492,0.0028,0.0381,0.0325,0.007,0.027,0.0175,0.0434,0.0178,0.0172,0.0103,0.006500000000000001,0.0961,0.0,7,102.8356275,-0.2589928,0.44772118,2171,"{""type"":""MultiPoint"",""coordinates"":[]}"
