system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,SCL,WVP,hours_from_measurement,ndvi,ndwi,sample_idx,.geo
358,0.324,0.11520000000000001,0.0275,0.0155,0.11040000000000001,0.1126,0.0828,0.10930000000000001,0.0882,0.0872,0.07690000000000001,0.0689,0.0637,0.0,6,2.121,124.94672638888889,-0.03694427050720093,0.1883905013192612,8485,"{""type"":""MultiPoint"",""coordinates"":[]}"
359,0.324,0.1245,0.028,0.0165,0.1189,0.1178,0.0892,0.1192,0.0998,0.0964,0.0833,0.0771,0.0661,0.0,6,2.121,116.76339305555555,-0.034202898550724656,0.17155643958229738,8482,"{""type"":""MultiPoint"",""coordinates"":[]}"
360,0.324,0.1245,0.028,0.0165,0.1189,0.1178,0.0892,0.1192,0.0998,0.0964,0.0833,0.0771,0.0661,0.0,6,2.121,125.08005972222222,-0.034202898550724656,0.17155643958229738,8486,"{""type"":""MultiPoint"",""coordinates"":[]}"
361,0.28500000000000003,0.0442,0.010100000000000001,0.0061,0.0391,0.0504,0.0357,0.0707,0.0533,0.053500000000000006,0.0434,0.033600000000000005,0.008,0.0,6,2.15,44.68044777777778,0.0973451327433628,0.07462686567164178,8532,"{""type"":""MultiPoint"",""coordinates"":[]}"
362,0.28500000000000003,0.0442,0.010100000000000001,0.0061,0.0391,0.0504,0.0357,0.0707,0.0533,0.053500000000000006,0.0434,0.033600000000000005,0.008,0.0,6,2.15,53.130447777777775,0.0973451327433628,0.07462686567164178,8537,"{""type"":""MultiPoint"",""coordinates"":[]}"
363,0.167,0.033,0.0061,0.0039000000000000003,0.034800000000000005,0.0446,0.025900000000000003,0.059000000000000004,0.041600000000000005,0.0422,0.0337,0.025,0.0106,0.0,6,2.0420000000000003,20.462814722222223,0.1308724832214765,0.1392081736909323,8691,"{""type"":""MultiPoint"",""coordinates"":[]}"
364,0.167,0.033,0.0061,0.0039000000000000003,0.034800000000000005,0.0446,0.025900000000000003,0.059000000000000004,0.041600000000000005,0.0422,0.0337,0.025,0.0106,0.0,6,2.0420000000000003,28.946148055555554,0.1308724832214765,0.1392081736909323,8694,"{""type"":""MultiPoint"",""coordinates"":[]}"
365,0.366,0.0533,0.0135,0.008400000000000001,0.056100000000000004,0.062400000000000004,0.0413,0.0775,0.0656,0.0668,0.054900000000000004,0.0438,0.031200000000000002,0.0,6,2.191,116.29567194444445,0.14137214137214138,0.06393861892583119,8851,"{""type"":""MultiPoint"",""coordinates"":[]}"
366,0.432,0.6771,0.6223000000000001,0.5466,0.8907,0.8129000000000001,0.7594000000000001,0.7995,0.7434000000000001,0.6978000000000001,0.735,0.6716000000000001,0.8386,1.0,9,2.985,4.790582777777778,-0.016327623126338387,0.050326248465663206,8854,"{""type"":""MultiPoint"",""coordinates"":[]}"
367,0.504,0.06720000000000001,0.018600000000000002,0.0142,0.0626,0.0704,0.0472,0.0902,0.0431,0.030500000000000003,0.0207,0.0091,0.0217,0.0,10,2.8000000000000003,116.7733425,-0.390279823269514,0.5455543358946214,9022,"{""type"":""MultiPoint"",""coordinates"":[]}"
368,0.39,0.096,0.0405,0.0367,0.0762,0.08320000000000001,0.0651,0.111,0.09280000000000001,0.09680000000000001,0.0743,0.0748,0.1978,0.0,10,2.843,5.561204444444445,0.06599713055954087,0.05650793650793653,9025,"{""type"":""MultiPoint"",""coordinates"":[]}"
369,0.594,0.11910000000000001,0.06380000000000001,0.0437,0.1279,0.1306,0.1091,0.1434,0.11900000000000001,0.1134,0.1071,0.0935,0.0932,0.0,6,2.6630000000000003,44.29025388888889,-0.009250693802035161,0.0988641144299537,9104,"{""type"":""MultiPoint"",""coordinates"":[]}"
370,0.594,0.11910000000000001,0.06380000000000001,0.0437,0.1279,0.1306,0.1091,0.1434,0.11900000000000001,0.1134,0.1071,0.0935,0.0932,0.0,6,2.6630000000000003,53.19025388888889,-0.009250693802035161,0.0988641144299537,9108,"{""type"":""MultiPoint"",""coordinates"":[]}"
371,0.28200000000000003,0.048100000000000004,0.0117,0.006200000000000001,0.0437,0.0538,0.0373,0.0733,0.058300000000000005,0.056600000000000004,0.046900000000000004,0.0385,0.0143,0.0,6,2.15,44.78044777777778,0.11401425178147274,0.06852035749751734,8533,"{""type"":""MultiPoint"",""coordinates"":[]}"
372,0.28200000000000003,0.048100000000000004,0.0117,0.006200000000000001,0.0437,0.0538,0.0373,0.0733,0.058300000000000005,0.056600000000000004,0.046900000000000004,0.0385,0.0143,0.0,6,2.15,53.39711444444445,0.11401425178147274,0.06852035749751734,8538,"{""type"":""MultiPoint"",""coordinates"":[]}"
373,0.162,0.0347,0.0068000000000000005,0.0048000000000000004,0.037000000000000005,0.0511,0.0285,0.0703,0.0553,0.0577,0.046400000000000004,0.0352,0.0143,0.0,6,2.0420000000000003,20.596148055555556,0.2389853137516689,0.048205128205128164,8692,"{""type"":""MultiPoint"",""coordinates"":[]}"
374,0.162,0.0347,0.0068000000000000005,0.0048000000000000004,0.037000000000000005,0.0511,0.0285,0.0703,0.0553,0.0577,0.046400000000000004,0.0352,0.0143,0.0,6,2.0420000000000003,29.07948138888889,0.2389853137516689,0.048205128205128164,8695,"{""type"":""MultiPoint"",""coordinates"":[]}"
375,0.366,0.054400000000000004,0.0132,0.0088,0.0575,0.0665,0.0426,0.0819,0.067,0.0687,0.0577,0.0471,0.037700000000000004,0.0,6,2.191,116.5123386111111,0.15054835493519445,0.07085346215781,8852,"{""type"":""MultiPoint"",""coordinates"":[]}"
376,0.432,0.2389,0.1029,0.08940000000000001,0.1839,0.166,0.1438,0.17400000000000002,0.1501,0.1481,0.09920000000000001,0.1408,0.1913,0.06,8,2.985,4.990582777777778,-0.18353909465020574,0.25188536953242835,8855,"{""type"":""MultiPoint"",""coordinates"":[]}"
377,0.594,0.1393,0.0412,0.0281,0.1317,0.1301,0.0993,0.138,0.1072,0.0993,0.0862,0.0758,0.0794,0.0,6,2.6630000000000003,44.72358722222222,-0.07061994609164421,0.20295885344429032,9106,"{""type"":""MultiPoint"",""coordinates"":[]}"
378,0.594,0.1393,0.0412,0.0281,0.1317,0.1301,0.0993,0.138,0.1072,0.0993,0.0862,0.0758,0.0794,0.0,6,2.6630000000000003,53.673587222222224,-0.07061994609164421,0.20295885344429032,9110,"{""type"":""MultiPoint"",""coordinates"":[]}"
379,0.28200000000000003,0.0477,0.011600000000000001,0.006200000000000001,0.046700000000000005,0.064,0.0412,0.0942,0.092,0.0941,0.07590000000000001,0.0596,0.0175,0.0,6,2.15,44.96378111111111,0.29632792485055515,-0.08506075768406009,8534,"{""type"":""MultiPoint"",""coordinates"":[]}"
380,0.28200000000000003,0.0477,0.011600000000000001,0.006200000000000001,0.046700000000000005,0.064,0.0412,0.0942,0.092,0.0941,0.07590000000000001,0.0596,0.0175,0.0,6,2.15,53.56378111111111,0.29632792485055515,-0.08506075768406009,8539,"{""type"":""MultiPoint"",""coordinates"":[]}"
381,0.162,0.0359,0.0074,0.0037,0.0403,0.0557,0.0308,0.083,0.07640000000000001,0.079,0.0648,0.0461,0.0212,0.0,6,2.0420000000000003,92.66281472222222,0.35564853556485354,-0.0755186721991701,8757,"{""type"":""MultiPoint"",""coordinates"":[]}"
382,0.162,0.0359,0.0074,0.0037,0.0403,0.0557,0.0308,0.083,0.07640000000000001,0.079,0.0648,0.0461,0.0212,0.0,6,2.0420000000000003,101.0794813888889,0.35564853556485354,-0.0755186721991701,8760,"{""type"":""MultiPoint"",""coordinates"":[]}"
383,0.39,0.0799,0.0374,0.028800000000000003,0.08700000000000001,0.0916,0.0665,0.11900000000000001,0.1076,0.1073,0.0988,0.07540000000000001,0.1524,0.0,10,2.843,44.57787111111111,0.19540229885057467,-0.03781512605042016,9051,"{""type"":""MultiPoint"",""coordinates"":[]}"
384,0.39,0.0799,0.0374,0.028800000000000003,0.08700000000000001,0.0916,0.0665,0.11900000000000001,0.1076,0.1073,0.0988,0.07540000000000001,0.1524,0.0,10,2.843,53.02787111111111,0.19540229885057467,-0.03781512605042016,9054,"{""type"":""MultiPoint"",""coordinates"":[]}"
385,0.17400000000000002,0.0417,0.011300000000000001,0.0061,0.053700000000000005,0.0845,0.044700000000000004,0.1275,0.12300000000000001,0.1253,0.1037,0.0794,0.0298,0.0,6,2.0420000000000003,68.39614805555556,0.3975741239892183,-0.10201912858660996,8728,"{""type"":""MultiPoint"",""coordinates"":[]}"
386,0.17400000000000002,0.0417,0.011300000000000001,0.0061,0.053700000000000005,0.0845,0.044700000000000004,0.1275,0.12300000000000001,0.1253,0.1037,0.0794,0.0298,0.0,6,2.0420000000000003,77.0794813888889,0.3975741239892183,-0.10201912858660996,8732,"{""type"":""MultiPoint"",""coordinates"":[]}"
387,0.215,0.0475,0.0152,0.0097,0.0597,0.0901,0.0499,0.1283,0.11520000000000001,0.1159,0.09770000000000001,0.0751,0.0407,0.0,6,2.451,44.562243611111114,0.32384823848238486,-0.04046858359957406,8933,"{""type"":""MultiPoint"",""coordinates"":[]}"
388,0.215,0.0475,0.0152,0.0097,0.0597,0.0901,0.0499,0.1283,0.11520000000000001,0.1159,0.09770000000000001,0.0751,0.0407,0.0,6,2.451,53.29557694444444,0.32384823848238486,-0.04046858359957406,8934,"{""type"":""MultiPoint"",""coordinates"":[]}"
389,0.126,0.043000000000000003,0.0135,0.0099,0.0465,0.0755,0.0397,0.12090000000000001,0.0927,0.09280000000000001,0.07440000000000001,0.0546,0.019200000000000002,0.0,6,2.54,19.656906111111113,0.3041191936897459,0.007338225483655703,9175,"{""type"":""MultiPoint"",""coordinates"":[]}"
390,0.126,0.043000000000000003,0.0135,0.0099,0.0465,0.0755,0.0397,0.12090000000000001,0.0927,0.09280000000000001,0.07440000000000001,0.0546,0.019200000000000002,0.0,6,2.54,29.42357277777778,0.3041191936897459,0.007338225483655703,9179,"{""type"":""MultiPoint"",""coordinates"":[]}"
391,0.168,0.0417,0.0105,0.0073,0.0417,0.060200000000000004,0.0361,0.0726,0.040100000000000004,0.0393,0.0333,0.029500000000000002,0.052500000000000005,0.0,6,2.0420000000000003,68.86281472222223,-0.040345821325648366,0.2877005347593583,8729,"{""type"":""MultiPoint"",""coordinates"":[]}"
392,0.168,0.0417,0.0105,0.0073,0.0417,0.060200000000000004,0.0361,0.0726,0.040100000000000004,0.0393,0.0333,0.029500000000000002,0.052500000000000005,0.0,6,2.0420000000000003,77.42948138888889,-0.040345821325648366,0.2877005347593583,8733,"{""type"":""MultiPoint"",""coordinates"":[]}"
393,0.336,0.0579,0.041100000000000005,0.030100000000000002,0.0626,0.08370000000000001,0.0635,0.1003,0.07640000000000001,0.0804,0.06330000000000001,0.0663,0.09330000000000001,0.0,6,2.561,116.09623222222223,-0.0015772870662459921,0.13877551020408163,9164,"{""type"":""MultiPoint"",""coordinates"":[]}"
394,0.13,0.042300000000000004,0.0149,0.0092,0.0373,0.0548,0.031,0.07010000000000001,0.040600000000000004,0.0434,0.034300000000000004,0.0269,0.0623,0.0,6,2.54,5.506906111111111,0.05053598774885152,0.2300785634118967,9168,"{""type"":""MultiPoint"",""coordinates"":[]}"
395,0.324,0.12250000000000001,0.0551,0.0344,0.11660000000000001,0.1163,0.0935,0.1221,0.116,0.1155,0.1053,0.1022,0.1154,0.0,5,2.084,140.03005972222223,0.059356136820925574,0.04963898916967507,8496,"{""type"":""MultiPoint"",""coordinates"":[]}"
396,0.324,0.12250000000000001,0.0551,0.0344,0.11660000000000001,0.1163,0.0935,0.1221,0.116,0.1155,0.1053,0.1022,0.1154,0.0,5,2.084,148.9967263888889,0.059356136820925574,0.04963898916967507,8502,"{""type"":""MultiPoint"",""coordinates"":[]}"
397,0.324,0.19540000000000002,0.0864,0.0516,0.18680000000000002,0.17600000000000002,0.14120000000000002,0.1723,0.1648,0.1603,0.1627,0.14250000000000002,0.17930000000000001,0.17,7,2.193,20.522596666666665,0.07074695623560377,0.03926778860348393,8636,"{""type"":""MultiPoint"",""coordinates"":[]}"
398,0.324,0.19540000000000002,0.0864,0.0516,0.18680000000000002,0.17600000000000002,0.14120000000000002,0.1723,0.1648,0.1603,0.1627,0.14250000000000002,0.17930000000000001,0.17,7,2.193,29.422596666666667,0.07074695623560377,0.03926778860348393,8641,"{""type"":""MultiPoint"",""coordinates"":[]}"
399,0.192,0.0502,0.0487,0.0322,0.05,0.06520000000000001,0.043000000000000003,0.07930000000000001,0.0758,0.0771,0.0741,0.0695,0.0901,0.0,7,2.451,20.395576944444443,0.26558497011101617,-0.06389088298636031,8920,"{""type"":""MultiPoint"",""coordinates"":[]}"
400,0.192,0.0502,0.0487,0.0322,0.05,0.06520000000000001,0.043000000000000003,0.07930000000000001,0.0758,0.0771,0.0741,0.0695,0.0901,0.0,7,2.451,28.895576944444443,0.26558497011101617,-0.06389088298636031,8921,"{""type"":""MultiPoint"",""coordinates"":[]}"
401,0.192,0.0489,0.0974,0.07,0.056,0.0673,0.0627,0.0868,0.09570000000000001,0.0974,0.09910000000000001,0.0985,0.09000000000000001,0.0,7,2.451,117.59557694444445,0.2249690976514215,-0.1911057692307693,8962,"{""type"":""MultiPoint"",""coordinates"":[]}"
402,0.504,0.058300000000000005,0.1056,0.0702,0.0627,0.0828,0.07250000000000001,0.1053,0.09920000000000001,0.0979,0.0976,0.09380000000000001,0.079,0.0,7,2.8000000000000003,5.8733425,0.14756025867136974,-0.08203991130820402,8965,"{""type"":""MultiPoint"",""coordinates"":[]}"
403,0.744,0.0892,0.12250000000000001,0.0867,0.0989,0.11320000000000001,0.09820000000000001,0.1418,0.1245,0.13490000000000002,0.1221,0.1207,0.096,0.0,3,3.726,68.17932444444445,0.10848842487517019,-0.03782405439864,9249,"{""type"":""MultiPoint"",""coordinates"":[]}"
404,0.744,0.0892,0.12250000000000001,0.0867,0.0989,0.11320000000000001,0.09820000000000001,0.1418,0.1245,0.13490000000000002,0.1221,0.1207,0.096,0.0,3,3.726,77.3459911111111,0.10848842487517019,-0.03782405439864,9251,"{""type"":""MultiPoint"",""coordinates"":[]}"
405,0.28200000000000003,0.051500000000000004,0.0492,0.0297,0.045200000000000004,0.0553,0.042300000000000004,0.0687,0.0632,0.0727,0.06380000000000001,0.062400000000000004,0.07200000000000001,0.0,6,2.15,93.51378111111111,0.20263901979264848,-0.07136859781696059,8568,"{""type"":""MultiPoint"",""coordinates"":[]}"
406,0.28200000000000003,0.051500000000000004,0.0492,0.0297,0.045200000000000004,0.0553,0.042300000000000004,0.0687,0.0632,0.0727,0.06380000000000001,0.062400000000000004,0.07200000000000001,0.0,6,2.15,101.19711444444444,0.20263901979264848,-0.07136859781696059,8575,"{""type"":""MultiPoint"",""coordinates"":[]}"
407,0.432,0.0656,0.058800000000000005,0.0392,0.0609,0.0756,0.053500000000000006,0.0886,0.0719,0.079,0.0649,0.0609,0.084,0.0,6,2.985,43.873916111111114,0.09628378378378373,0.07615658362989323,8865,"{""type"":""MultiPoint"",""coordinates"":[]}"
408,0.432,0.0656,0.058800000000000005,0.0392,0.0609,0.0756,0.053500000000000006,0.0886,0.0719,0.079,0.0649,0.0609,0.084,0.0,6,2.985,52.85724944444444,0.09628378378378373,0.07615658362989323,8869,"{""type"":""MultiPoint"",""coordinates"":[]}"
409,0.744,0.068,0.0565,0.0362,0.0695,0.08370000000000001,0.0579,0.09570000000000001,0.0777,0.08320000000000001,0.0742,0.0762,0.09970000000000001,0.0,6,3.726,19.562657777777776,0.12339137017411055,0.060164661177960786,9217,"{""type"":""MultiPoint"",""coordinates"":[]}"
410,0.744,0.068,0.0565,0.0362,0.0695,0.08370000000000001,0.0579,0.09570000000000001,0.0777,0.08320000000000001,0.0742,0.0762,0.09970000000000001,0.0,6,3.726,29.49599111111111,0.12339137017411055,0.060164661177960786,9220,"{""type"":""MultiPoint"",""coordinates"":[]}"
411,0.324,0.11800000000000001,0.033,0.0177,0.1091,0.10740000000000001,0.0813,0.1091,0.09480000000000001,0.0945,0.07880000000000001,0.0763,0.0814,0.0,6,2.121,92.29672638888889,-0.015615240474703236,0.15359828141783027,8464,"{""type"":""MultiPoint"",""coordinates"":[]}"
412,0.612,0.056100000000000004,0.0268,0.0161,0.0541,0.0639,0.0463,0.07010000000000001,0.0579,0.0539,0.045000000000000005,0.0429,0.059800000000000006,0.0,6,2.953,45.08940777777778,-0.014238773274917804,0.1735537190082644,8766,"{""type"":""MultiPoint"",""coordinates"":[]}"
413,0.612,0.056100000000000004,0.0268,0.0161,0.0541,0.0639,0.0463,0.07010000000000001,0.0579,0.0539,0.045000000000000005,0.0429,0.059800000000000006,0.0,6,2.953,53.20607444444445,-0.014238773274917804,0.1735537190082644,8768,"{""type"":""MultiPoint"",""coordinates"":[]}"
414,0.504,0.0726,0.024900000000000002,0.0184,0.0663,0.0717,0.0494,0.0736,0.032,0.021400000000000002,0.015600000000000001,0.013600000000000001,0.0381,0.0,10,2.8000000000000003,116.69000916666667,-0.5199999999999999,0.6426116838487972,9017,"{""type"":""MultiPoint"",""coordinates"":[]}"
415,0.396,0.15480000000000002,0.07300000000000001,0.0603,0.138,0.1285,0.1115,0.1443,0.133,0.1295,0.12100000000000001,0.1242,0.3996,0.08,10,2.843,5.461204444444444,0.04086021505376348,0.030060120240480933,9019,"{""type"":""MultiPoint"",""coordinates"":[]}"
416,0.126,0.04,0.024300000000000002,0.016300000000000002,0.0359,0.041100000000000005,0.0291,0.0551,0.036500000000000005,0.0385,0.0325,0.0281,0.0357,0.0,6,2.54,93.02357277777777,0.0551948051948052,0.11684782608695657,9198,"{""type"":""MultiPoint"",""coordinates"":[]}"
417,0.126,0.04,0.024300000000000002,0.016300000000000002,0.0359,0.041100000000000005,0.0291,0.0551,0.036500000000000005,0.0385,0.0325,0.0281,0.0357,0.0,6,2.54,102.07357277777778,0.0551948051948052,0.11684782608695657,9202,"{""type"":""MultiPoint"",""coordinates"":[]}"
418,0.28200000000000003,0.0499,0.016,0.0097,0.0459,0.0579,0.0392,0.0658,0.0489,0.049,0.041,0.036000000000000004,0.019,0.0,6,2.15,92.93044777777777,0.022443890274314253,0.1708796764408493,8566,"{""type"":""MultiPoint"",""coordinates"":[]}"
419,0.28200000000000003,0.0499,0.016,0.0097,0.0459,0.0579,0.0392,0.0658,0.0489,0.049,0.041,0.036000000000000004,0.019,0.0,6,2.15,101.34711444444444,0.022443890274314253,0.1708796764408493,8576,"{""type"":""MultiPoint"",""coordinates"":[]}"
420,0.432,0.0637,0.0245,0.0145,0.062,0.07350000000000001,0.051800000000000006,0.08420000000000001,0.0606,0.058100000000000006,0.050300000000000004,0.0439,0.0358,0.0,6,2.985,44.07391611111111,-0.014691478942213529,0.18739903069466884,8866,"{""type"":""MultiPoint"",""coordinates"":[]}"
421,0.432,0.0637,0.0245,0.0145,0.062,0.07350000000000001,0.051800000000000006,0.08420000000000001,0.0606,0.058100000000000006,0.050300000000000004,0.0439,0.0358,0.0,6,2.985,53.29058277777778,-0.014691478942213529,0.18739903069466884,8871,"{""type"":""MultiPoint"",""coordinates"":[]}"
422,0.744,0.0636,0.0224,0.013900000000000001,0.06670000000000001,0.0777,0.053000000000000005,0.0887,0.06960000000000001,0.06960000000000001,0.0531,0.046900000000000004,0.0497,0.0,6,3.726,19.695991111111113,9.425070688029776E-4,0.18807339449541288,9218,"{""type"":""MultiPoint"",""coordinates"":[]}"
423,0.744,0.0636,0.0224,0.013900000000000001,0.06670000000000001,0.0777,0.053000000000000005,0.0887,0.06960000000000001,0.06960000000000001,0.0531,0.046900000000000004,0.0497,0.0,6,3.726,29.59599111111111,9.425070688029776E-4,0.18807339449541288,9221,"{""type"":""MultiPoint"",""coordinates"":[]}"
424,0.28200000000000003,0.0495,0.0109,0.0064,0.0461,0.0577,0.0381,0.0651,0.0451,0.0453,0.0364,0.028900000000000002,0.004200000000000001,0.0,6,2.15,93.21378111111112,-0.022818791946308724,0.2263549415515409,8567,"{""type"":""MultiPoint"",""coordinates"":[]}"
425,0.28200000000000003,0.0495,0.0109,0.0064,0.0461,0.0577,0.0381,0.0651,0.0451,0.0453,0.0364,0.028900000000000002,0.004200000000000001,0.0,6,2.15,101.48044777777778,-0.022818791946308724,0.2263549415515409,8577,"{""type"":""MultiPoint"",""coordinates"":[]}"
426,0.432,0.0604,0.0177,0.012100000000000001,0.059000000000000004,0.0712,0.0482,0.0795,0.055400000000000005,0.051300000000000005,0.042800000000000005,0.0351,0.022500000000000003,0.0,6,2.985,44.407249444444446,-0.05934065934065929,0.2491228070175438,8867,"{""type"":""MultiPoint"",""coordinates"":[]}"
427,0.432,0.0604,0.0177,0.012100000000000001,0.059000000000000004,0.0712,0.0482,0.0795,0.055400000000000005,0.051300000000000005,0.042800000000000005,0.0351,0.022500000000000003,0.0,6,2.985,53.42391611111111,-0.05934065934065929,0.2491228070175438,8874,"{""type"":""MultiPoint"",""coordinates"":[]}"
428,0.744,0.0712,0.0167,0.013300000000000001,0.07590000000000001,0.0869,0.0534,0.0913,0.0719,0.0721,0.051300000000000005,0.0409,0.0424,0.0,6,3.726,20.01265777777778,-0.020057306590257853,0.2575976845151953,9219,"{""type"":""MultiPoint"",""coordinates"":[]}"
429,0.744,0.0712,0.0167,0.013300000000000001,0.07590000000000001,0.0869,0.0534,0.0913,0.0719,0.0721,0.051300000000000005,0.0409,0.0424,0.0,6,3.726,29.76265777777778,-0.020057306590257853,0.2575976845151953,9222,"{""type"":""MultiPoint"",""coordinates"":[]}"
430,0.28200000000000003,0.0361,0.0199,0.013000000000000001,0.030600000000000002,0.041100000000000005,0.027,0.0717,0.058800000000000005,0.057300000000000004,0.0465,0.038900000000000004,0.0494,0.0,5,2.565,91.79563416666667,0.2653061224489796,-0.06164383561643829,8386,"{""type"":""MultiPoint"",""coordinates"":[]}"
431,0.28200000000000003,0.0361,0.0199,0.013000000000000001,0.030600000000000002,0.041100000000000005,0.027,0.0717,0.058800000000000005,0.057300000000000004,0.0465,0.038900000000000004,0.0494,0.0,5,2.565,100.7789675,0.2653061224489796,-0.06164383561643829,8389,"{""type"":""MultiPoint"",""coordinates"":[]}"
432,0.39,0.40240000000000004,0.2861,0.2051,0.636,0.5368,0.443,0.4413,0.39880000000000004,0.3509,0.498,0.3064,0.5302,1.0,9,1.941,116.30545527777778,0.05844845908607863,0.03749516814843453,8678,"{""type"":""MultiPoint"",""coordinates"":[]}"
433,0.14400000000000002,0.0369,0.0165,0.0098,0.0425,0.0558,0.0324,0.07540000000000001,0.0635,0.0631,0.0526,0.0442,0.0494,0.0,7,1.887,4.7619122222222225,0.23764705882352946,0.029520295202952043,8684,"{""type"":""MultiPoint"",""coordinates"":[]}"
434,0.456,0.020800000000000003,0.0315,0.0308,0.031400000000000004,0.0414,0.033600000000000005,0.059300000000000005,0.0284,0.0219,0.015300000000000001,0.0112,0.11510000000000001,0.0,10,2.466,20.27743138888889,-0.37423312883435583,0.4603174603174603,9030,"{""type"":""MultiPoint"",""coordinates"":[]}"
435,0.456,0.020800000000000003,0.0315,0.0308,0.031400000000000004,0.0414,0.033600000000000005,0.059300000000000005,0.0284,0.0219,0.015300000000000001,0.0112,0.11510000000000001,0.0,10,2.466,29.010764722222223,-0.37423312883435583,0.4603174603174603,9034,"{""type"":""MultiPoint"",""coordinates"":[]}"
436,0.28200000000000003,0.042300000000000004,0.0094,0.0068000000000000005,0.0356,0.0543,0.029,0.062200000000000005,0.0534,0.053700000000000005,0.0436,0.033800000000000004,0.0031000000000000003,0.0,6,2.565,91.94563416666666,0.20110192837465563,0.10929519918283964,8387,"{""type"":""MultiPoint"",""coordinates"":[]}"
437,0.28200000000000003,0.042300000000000004,0.0094,0.0068000000000000005,0.0356,0.0543,0.029,0.062200000000000005,0.0534,0.053700000000000005,0.0436,0.033800000000000004,0.0031000000000000003,0.0,6,2.565,100.96230083333333,0.20110192837465563,0.10929519918283964,8390,"{""type"":""MultiPoint"",""coordinates"":[]}"
438,0.39,0.16160000000000002,0.044000000000000004,0.029,0.1441,0.1438,0.1073,0.1442,0.125,0.11950000000000001,0.1062,0.09230000000000001,0.0945,0.0,6,1.941,116.45545527777777,-0.005152224824355989,0.15040000000000003,8681,"{""type"":""MultiPoint"",""coordinates"":[]}"
439,0.14400000000000002,0.0357,0.006900000000000001,0.0056,0.0373,0.054200000000000005,0.0275,0.0614,0.054400000000000004,0.0568,0.0451,0.0316,0.009000000000000001,0.0,6,1.887,4.928578888888889,0.24242424242424246,0.09164149043303126,8685,"{""type"":""MultiPoint"",""coordinates"":[]}"
440,0.456,0.030100000000000002,0.0313,0.0315,0.0427,0.054700000000000006,0.038400000000000004,0.0629,0.0341,0.0303,0.018600000000000002,0.015000000000000001,0.1199,0.0,10,2.466,20.47743138888889,-0.34736842105263155,0.49249658935879953,9031,"{""type"":""MultiPoint"",""coordinates"":[]}"
441,0.456,0.030100000000000002,0.0313,0.0315,0.0427,0.054700000000000006,0.038400000000000004,0.0629,0.0341,0.0303,0.018600000000000002,0.015000000000000001,0.1199,0.0,10,2.466,29.210764722222223,-0.34736842105263155,0.49249658935879953,9035,"{""type"":""MultiPoint"",""coordinates"":[]}"
442,0.126,0.0393,0.0195,0.012400000000000001,0.029900000000000003,0.041,0.0235,0.059500000000000004,0.0429,0.0442,0.0352,0.0287,0.06330000000000001,0.0,3,2.54,20.106906111111112,0.19931856899488928,0.07611548556430445,9177,"{""type"":""MultiPoint"",""coordinates"":[]}"
443,0.126,0.0393,0.0195,0.012400000000000001,0.029900000000000003,0.041,0.0235,0.059500000000000004,0.0429,0.0442,0.0352,0.0287,0.06330000000000001,0.0,3,2.54,29.75690611111111,0.19931856899488928,0.07611548556430445,9181,"{""type"":""MultiPoint"",""coordinates"":[]}"
444,0.324,0.1189,0.029300000000000003,0.0158,0.11180000000000001,0.1121,0.08660000000000001,0.11410000000000001,0.09390000000000001,0.08990000000000001,0.0796,0.07490000000000001,0.0729,0.0,6,2.121,93.43005972222223,-0.042117930204572836,0.1695357329160146,8466,"{""type"":""MultiPoint"",""coordinates"":[]}"
445,0.612,0.0668,0.022600000000000002,0.012700000000000001,0.06420000000000001,0.0806,0.057600000000000005,0.0936,0.0694,0.0636,0.054700000000000006,0.050300000000000004,0.049800000000000004,0.0,6,2.953,45.52274111111111,-0.02582368655387355,0.19142645971914263,8767,"{""type"":""MultiPoint"",""coordinates"":[]}"
446,0.612,0.0668,0.022600000000000002,0.012700000000000001,0.06420000000000001,0.0806,0.057600000000000005,0.0936,0.0694,0.0636,0.054700000000000006,0.050300000000000004,0.049800000000000004,0.0,6,2.953,53.48940777777778,-0.02582368655387355,0.19142645971914263,8769,"{""type"":""MultiPoint"",""coordinates"":[]}"
447,0.504,0.0708,0.0234,0.016300000000000002,0.0659,0.076,0.050300000000000004,0.08360000000000001,0.0398,0.024300000000000002,0.0216,0.0132,0.0405,0.0,10,2.8000000000000003,116.05667583333333,-0.39916550764951325,0.5573770491803279,9014,"{""type"":""MultiPoint"",""coordinates"":[]}"
448,0.396,0.1331,0.0574,0.0473,0.11520000000000001,0.1197,0.09050000000000001,0.131,0.1129,0.114,0.1042,0.09620000000000001,0.3073,0.05,10,2.843,4.944537777777778,0.07036466358500251,0.06922733363108531,9015,"{""type"":""MultiPoint"",""coordinates"":[]}"
449,0.336,0.0434,0.0128,0.0099,0.0459,0.0574,0.0361,0.06860000000000001,0.0425,0.044000000000000004,0.0345,0.027600000000000003,0.0425,0.0,6,2.561,115.74623222222222,-0.02266288951841356,0.24918389553862888,9163,"{""type"":""MultiPoint"",""coordinates"":[]}"
450,0.132,0.0492,0.0351,0.033800000000000004,0.0417,0.0601,0.040600000000000004,0.0813,0.0551,0.0577,0.042800000000000005,0.0471,0.0519,0.0,6,2.54,5.356906111111111,0.02637889688249401,0.1681243926141885,9167,"{""type"":""MultiPoint"",""coordinates"":[]}"
