sample_idx,sample_dt,pond_id,region,farm,morning,hour,do_mg_per_L,ph,turbidity_cm,ammonia_mg_per_L,do_winkler,prev_matches_time,prev_sample_dt,prev_do_mg_per_L,prev_ph,prev_turbidity_cm,prev_ammonia_mg_per_L,prev_individuals_air_gulping,prev_individuals_tail_splashing,prev_dead_fish,prev_feed_amount_kg,prev_stocking_density_per_acre,prev_weight,prev_species_catla,prev_species_rohu,prev_species_roopchand,prev_species_grass_carp,prev_species_pangasius,prev_species_whiteleg_shrimp
8910,2025-02-24 16:21:00+05:30,WG-DNK1,WG,WG-DNK,False,16,10.0,8.36,,,True,True,2025-01-20 16:16:00+05:30,10.4,8.42,,,0.0,0.0,0.0,,10949.0,,True,True,False,False,False,False
9160,2025-03-19 07:04:00+05:30,WG-DSJ1,WG,WG-DSJ,True,7,4.5,7.61,,0.33,True,,,,,,,,,,,,,,,,,,
8562,2025-01-22 08:02:00+05:30,WG-DSJ2,WG,WG-DSJ,True,8,4.2,7.97,,0.39,True,,,,,,,,,,,,,,,,,,
8564,2025-01-22 15:56:00+05:30,WG-DSJ2,WG,WG-DSJ,False,15,9.4,8.39,,,True,,,,,,,,,,,,,,,,,,
8823,2025-02-12 07:09:00+05:30,WG-DSJ2,WG,WG-DSJ,True,7,3.8,8.02,,0.38,True,True,2025-01-22 08:02:00+05:30,4.2,7.97,,0.39,0.0,0.0,0.0,50.0,8889.0,50.0,True,True,False,False,False,False
8825,2025-02-12 16:05:00+05:30,WG-DSJ2,WG,WG-DSJ,False,16,8.5,8.41,,,True,True,2025-01-22 15:56:00+05:30,9.4,8.39,,,0.0,0.0,0.0,,8889.0,,True,True,False,False,False,False
9161,2025-03-19 07:20:00+05:30,WG-DSJ2,WG,WG-DSJ,True,7,3.8,7.52,,0.36,True,True,2025-02-12 07:09:00+05:30,3.8,8.02,,0.38,0.0,0.0,0.0,50.0,8889.0,50.0,True,True,False,False,False,False
9162,2025-03-19 07:26:00+05:30,WG-DSJ3,WG,WG-DSJ,True,7,4.8,7.47,,0.37,True,,,,,,,,,,,,,,,,,,
8563,2025-01-22 08:15:00+05:30,WG-DSJ4,WG,WG-DSJ,True,8,3.9,7.87,,0.31,True,,,,,,,,,,,,,,,,,,
8565,2025-01-22 16:10:00+05:30,WG-DSJ4,WG,WG-DSJ,False,16,8.4,8.36,,,True,,,,,,,,,,,,,,,,,,
8824,2025-02-12 07:41:00+05:30,WG-DSJ4,WG,WG-DSJ,True,7,4.1,7.81,,0.26,True,True,2025-01-22 08:15:00+05:30,3.9,7.87,,0.31,0.0,0.0,0.0,400.0,2358.0,250.0,True,True,False,False,False,False
8826,2025-02-12 15:57:00+05:30,WG-DSJ4,WG,WG-DSJ,False,15,9.4,8.28,,,True,True,2025-01-22 16:10:00+05:30,8.4,8.36,,,0.0,0.0,0.0,,2358.0,,True,True,False,False,False,False
9173,2025-03-19 07:39:00+05:30,WG-DSJ4,WG,WG-DSJ,True,7,3.5,7.96,,0.31,True,True,2025-02-12 07:41:00+05:30,4.1,7.81,,0.26,0.0,0.0,0.0,450.0,2358.0,280.0,True,True,False,False,False,False
8594,2025-01-24 07:11:00+05:30,WG-GHM1,WG,WG-GHM,True,7,3.7,7.94,,0.03,True,,,,,,,,,,,,,,,,,,
8597,2025-01-24 15:31:00+05:30,WG-GHM1,WG,WG-GHM,False,15,11.7,8.15,,,True,,,,,,,,,,,,,,,,,,
8828,2025-02-13 07:32:00+05:30,WG-GHM1,WG,WG-GHM,True,7,3.7,7.81,,0.22,True,True,2025-01-24 07:11:00+05:30,3.7,7.94,,0.03,0.0,0.0,0.0,500.0,1765.0,300.0,True,True,False,False,False,False
8833,2025-02-13 15:41:00+05:30,WG-GHM1,WG,WG-GHM,False,15,9.5,8.22,,,True,True,2025-01-24 15:31:00+05:30,11.7,8.15,,,0.0,0.0,0.0,,1765.0,300.0,True,True,False,False,False,False
9050,2025-03-07 07:07:00+05:30,WG-GHM1,WG,WG-GHM,True,7,3.5,7.91,,0.19,True,True,2025-02-13 07:32:00+05:30,3.7,7.81,,0.22,0.0,0.0,0.0,750.0,1765.0,500.0,True,True,False,False,False,False
9053,2025-03-07 15:34:00+05:30,WG-GHM1,WG,WG-GHM,False,15,11.4,8.25,,,True,True,2025-02-13 15:41:00+05:30,9.5,8.22,,,0.0,0.0,0.0,,1765.0,500.0,True,True,False,False,False,False
9238,2025-03-27 06:52:00+05:30,WG-GHM1,WG,WG-GHM,True,6,2.6,8.28,,0.28,True,True,2025-03-07 07:07:00+05:30,3.5,7.91,,0.19,0.0,0.0,0.0,850.0,1765.0,600.0,True,True,False,False,False,False
9241,2025-03-27 16:43:00+05:30,WG-GHM1,WG,WG-GHM,False,16,10.6,8.41,,,True,True,2025-03-07 15:34:00+05:30,11.4,8.25,,,0.0,0.0,0.0,,1765.0,600.0,True,True,False,False,False,False
8674,2025-01-30 07:00:00+05:30,WG-GIL1,WG,WG-GIL,True,7,3.5,8.3,,0.4,True,,,,,,,,,,,,,,,,,,
8675,2025-01-30 16:30:00+05:30,WG-GIL1,WG,WG-GIL,False,16,10.9,8.47,,,True,,,,,,,,,,,,,,,,,,
8960,2025-02-28 07:28:00+05:30,WG-GIL1,WG,WG-GIL,True,7,2.2,8.39,,0.29,True,True,2025-01-30 07:00:00+05:30,3.5,8.3,,0.4,0.0,0.0,0.0,800.0,1704.0,,True,True,False,False,False,False
8963,2025-02-28 15:55:00+05:30,WG-GIL1,WG,WG-GIL,False,15,13.7,8.58,,,True,True,2025-01-30 16:30:00+05:30,10.9,8.47,,,0.0,0.0,0.0,,1704.0,,True,True,False,False,False,False
9243,2025-03-27 06:56:00+05:30,WG-GIL1,WG,WG-GIL,True,6,1.1,8.83,,0.23,True,True,2025-02-28 07:28:00+05:30,2.2,8.39,,0.29,0.0,0.0,0.0,1400.0,1704.0,250.0,True,True,False,False,False,False
9247,2025-03-27 16:35:00+05:30,WG-GIL1,WG,WG-GIL,False,16,13.9,8.99,,,True,True,2025-02-28 15:55:00+05:30,13.7,8.58,,,0.0,0.0,0.0,,1704.0,250.0,True,True,False,False,False,False
8590,2025-01-24 07:20:00+05:30,WG-GIL2,WG,WG-GIL,True,7,4.0,8.08,,0.25,True,,,,,,,,,,,,,,,,,,
8592,2025-01-24 15:38:00+05:30,WG-GIL2,WG,WG-GIL,False,15,11.1,8.44,,,True,,,,,,,,,,,,,,,,,,
8919,2025-02-24 06:50:00+05:30,WG-GIL2,WG,WG-GIL,True,6,3.5,7.83,,0.15,True,True,2025-01-24 07:20:00+05:30,4.0,8.08,,0.25,0.0,0.0,0.0,350.0,7718.0,,True,True,False,False,False,False
8922,2025-02-24 15:55:00+05:30,WG-GIL2,WG,WG-GIL,False,15,11.9,8.5,,,True,True,2025-01-24 15:38:00+05:30,11.1,8.44,,,0.0,0.0,0.0,,7718.0,,True,True,False,False,False,False
9242,2025-03-27 06:50:00+05:30,WG-GIL2,WG,WG-GIL,True,6,2.6,8.3,,0.37,True,True,2025-02-24 06:50:00+05:30,3.5,7.83,,0.15,0.0,0.0,0.0,350.0,7718.0,130.0,True,True,False,False,False,False
9246,2025-03-27 16:30:00+05:30,WG-GIL2,WG,WG-GIL,False,16,11.4,8.44,,,True,True,2025-02-24 15:55:00+05:30,11.9,8.5,,,0.0,0.0,0.0,,7718.0,130.0,True,True,False,False,False,False
8399,2025-01-03 06:46:00+05:30,WG-GOW2,WG,WG-GOW,True,6,4.1,8.26,,0.3,True,,,,,,,,,,,,,,,,,,
8398,2025-01-03 16:21:00+05:30,WG-GOW2,WG,WG-GOW,False,16,11.1,8.49,,,True,,,,,,,,,,,,,,,,,,
8676,2025-02-03 08:15:00+05:30,WG-GOW2,WG,WG-GOW,True,8,3.3,8.36,,0.37,True,True,2025-01-03 06:46:00+05:30,4.1,8.26,,0.3,0.0,6.0,0.0,700.0,1996.0,,True,True,False,False,False,False
8679,2025-02-03 16:05:00+05:30,WG-GOW2,WG,WG-GOW,False,16,9.8,8.5,,,True,True,2025-01-03 16:21:00+05:30,11.1,8.49,,,0.0,15.0,0.0,,1996.0,,True,True,False,False,False,False
9010,2025-03-05 07:20:00+05:30,WG-GOW2,WG,WG-GOW,True,7,3.3,8.16,,0.27,True,True,2025-02-03 08:15:00+05:30,3.3,8.36,,0.37,0.0,0.0,0.0,800.0,3327.0,600.0,True,True,False,False,False,False
9012,2025-03-05 15:45:00+05:30,WG-GOW2,WG,WG-GOW,False,15,10.3,8.43,,,True,True,2025-02-03 16:05:00+05:30,9.8,8.5,,,0.0,0.0,0.0,,3327.0,600.0,True,True,False,False,False,False
8392,2025-01-03 06:59:00+05:30,WG-GOW3,WG,WG-GOW,True,6,3.7,8.18,,0.41,True,,,,,,,,,,,,,,,,,,
8396,2025-01-03 16:27:00+05:30,WG-GOW3,WG,WG-GOW,False,16,11.7,8.46,,,True,,,,,,,,,,,,,,,,,,
8677,2025-02-03 08:02:00+05:30,WG-GOW3,WG,WG-GOW,True,8,3.2,8.32,,0.26,True,True,2025-01-03 06:59:00+05:30,3.7,8.18,,0.41,0.0,0.0,0.0,300.0,12469.0,300.0,True,True,False,False,False,False
8680,2025-02-03 16:18:00+05:30,WG-GOW3,WG,WG-GOW,False,16,11.7,8.44,,,True,True,2025-01-03 16:27:00+05:30,11.7,8.46,,,0.0,0.0,0.0,,12469.0,300.0,True,True,False,False,False,False
9011,2025-03-05 07:30:00+05:30,WG-GOW3,WG,WG-GOW,True,7,3.7,8.25,,0.25,True,True,2025-02-03 08:02:00+05:30,3.2,8.32,,0.26,0.0,0.0,0.0,300.0,12469.0,300.0,True,True,False,False,False,False
9013,2025-03-05 15:51:00+05:30,WG-GOW3,WG,WG-GOW,False,15,11.9,8.46,,,True,True,2025-02-03 16:18:00+05:30,11.7,8.44,,,0.0,0.0,0.0,,12469.0,300.0,True,True,False,False,False,False
8491,2025-01-10 07:25:00+05:30,WG-GPR1,WG,WG-GPR,True,7,3.1,7.91,,0.21,True,,,,,,,,,,,,,,,,,,
8495,2025-01-10 15:54:00+05:30,WG-GPR1,WG,WG-GPR,False,15,10.1,8.23,,,True,,,,,,,,,,,,,,,,,,
8608,2025-01-28 07:21:00+05:30,WG-GPR1,WG,WG-GPR,True,7,3.4,8.02,,0.21,True,True,2025-01-10 07:25:00+05:30,3.1,7.91,,0.21,0.0,0.0,0.0,1800.0,2493.0,800.0,True,True,False,False,False,False
8612,2025-01-28 15:51:00+05:30,WG-GPR1,WG,WG-GPR,False,15,10.6,8.31,,,True,True,2025-01-10 15:54:00+05:30,10.1,8.23,,,0.0,0.0,0.0,,2493.0,800.0,True,True,False,False,False,False
8954,2025-02-27 07:23:00+05:30,WG-GPR1,WG,WG-GPR,True,7,3.2,8.26,,0.09,True,True,2025-01-28 07:21:00+05:30,3.4,8.02,,0.21,0.0,0.0,0.0,1500.0,2493.0,900.0,True,True,False,False,False,False
8958,2025-02-27 16:11:00+05:30,WG-GPR1,WG,WG-GPR,False,16,11.9,8.39,,,True,True,2025-01-28 15:51:00+05:30,10.6,8.31,,,0.0,0.0,0.0,,2493.0,900.0,True,True,False,False,False,False
8438,2025-01-07 07:21:00+05:30,WG-GPR3,WG,WG-GPR,True,7,3.5,7.81,,0.16,True,,,,,,,,,,,,,,,,,,
8444,2025-01-07 15:49:00+05:30,WG-GPR3,WG,WG-GPR,False,15,10.1,8.19,,,True,,,,,,,,,,,,,,,,,,
8705,2025-02-05 07:14:00+05:30,WG-GPR3,WG,WG-GPR,True,7,3.7,7.46,,0.3,True,True,2025-01-07 07:21:00+05:30,3.5,7.81,,0.16,0.0,0.0,0.0,400.0,12222.0,150.0,True,True,False,False,False,False
8708,2025-02-05 15:42:00+05:30,WG-GPR3,WG,WG-GPR,False,15,9.8,8.19,,,True,True,2025-01-07 15:49:00+05:30,10.1,8.19,,,0.0,0.0,0.0,,12222.0,150.0,True,True,False,False,False,False
9020,2025-03-05 07:02:00+05:30,WG-GPR3,WG,WG-GPR,True,7,3.5,7.65,,0.14,True,True,2025-02-05 07:14:00+05:30,3.7,7.46,,0.3,0.0,0.0,0.0,400.0,12222.0,150.0,True,True,False,False,False,False
9023,2025-03-05 15:40:00+05:30,WG-GPR3,WG,WG-GPR,False,15,11.3,8.25,,,True,True,2025-02-05 15:42:00+05:30,9.8,8.19,,,0.0,0.0,0.0,,12222.0,150.0,True,True,False,False,False,False
8439,2025-01-07 07:33:00+05:30,WG-GPR4,WG,WG-GPR,True,7,3.8,7.95,,0.04,True,,,,,,,,,,,,,,,,,,
8446,2025-01-07 15:55:00+05:30,WG-GPR4,WG,WG-GPR,False,15,10.9,8.2,,,True,,,,,,,,,,,,,,,,,,
8706,2025-02-05 07:28:00+05:30,WG-GPR4,WG,WG-GPR,True,7,3.8,7.78,,0.29,True,True,2025-01-07 07:33:00+05:30,3.8,7.95,,0.04,0.0,0.0,0.0,100.0,180000.0,30.0,True,True,False,False,False,False
8709,2025-02-05 15:51:00+05:30,WG-GPR4,WG,WG-GPR,False,15,10.6,8.25,,,True,True,2025-01-07 15:55:00+05:30,10.9,8.2,,,0.0,0.0,0.0,,180000.0,30.0,True,True,False,False,False,False
8853,2025-02-18 07:24:00+05:30,WG-GPR4,WG,WG-GPR,True,7,3.4,7.94,,0.19,True,True,2025-02-05 07:28:00+05:30,3.8,7.78,,0.29,0.0,0.0,0.0,100.0,180000.0,50.0,True,True,False,False,False,False
8856,2025-02-18 15:52:00+05:30,WG-GPR4,WG,WG-GPR,False,15,10.6,8.39,,,True,True,2025-02-05 15:51:00+05:30,10.6,8.25,,,0.0,0.0,0.0,,180000.0,50.0,True,True,False,False,False,False
9021,2025-03-05 07:19:00+05:30,WG-GPR4,WG,WG-GPR,True,7,3.2,7.81,,0.11,True,True,2025-02-18 07:24:00+05:30,3.4,7.94,,0.19,0.0,0.0,0.0,100.0,180000.0,50.0,True,True,False,False,False,False
9024,2025-03-05 15:55:00+05:30,WG-GPR4,WG,WG-GPR,False,15,10.8,8.3,,,True,True,2025-02-18 15:52:00+05:30,10.6,8.39,,,0.0,0.0,0.0,,180000.0,50.0,True,True,False,False,False,False
8437,2025-01-07 07:14:00+05:30,WG-GPR5,WG,WG-GPR,True,7,3.7,7.65,,0.11,True,,,,,,,,,,,,,,,,,,
8442,2025-01-07 15:42:00+05:30,WG-GPR5,WG,WG-GPR,False,15,9.9,8.21,,,True,,,,,,,,,,,,,,,,,,
8629,2025-01-29 07:31:00+05:30,WG-GPR5,WG,WG-GPR,True,7,3.7,7.41,,0.33,True,True,2025-01-07 07:14:00+05:30,3.7,7.65,,0.11,0.0,0.0,0.0,600.0,2444.0,300.0,True,True,False,False,False,False
8631,2025-01-29 15:57:00+05:30,WG-GPR5,WG,WG-GPR,False,15,10.6,8.29,,,True,True,2025-01-07 15:42:00+05:30,9.9,8.21,,,0.0,0.0,0.0,,2444.0,300.0,True,True,False,False,False,False
8813,2025-02-12 08:06:00+05:30,WG-GPR5,WG,WG-GPR,True,8,1.8,7.38,,0.25,True,True,2025-01-29 07:31:00+05:30,3.7,7.41,,0.33,0.0,0.0,0.0,700.0,2444.0,400.0,True,True,False,False,False,False
8817,2025-02-12 16:18:00+05:30,WG-GPR5,WG,WG-GPR,False,16,11.5,8.12,,,True,True,2025-01-29 15:57:00+05:30,10.6,8.29,,,0.0,0.0,0.0,,2444.0,400.0,True,True,False,False,False,False
9099,2025-03-11 07:36:00+05:30,WG-GPR5,WG,WG-GPR,True,7,3.4,7.39,,0.15,True,True,2025-02-12 08:06:00+05:30,1.8,7.38,,0.25,0.0,0.0,3.0,1000.0,2444.0,420.0,True,True,False,False,False,False
9103,2025-03-11 16:29:00+05:30,WG-GPR5,WG,WG-GPR,False,16,11.4,7.97,,,True,True,2025-02-12 16:18:00+05:30,11.5,8.12,,,0.0,0.0,0.0,,2444.0,420.0,True,True,False,False,False,False
8489,2025-01-10 07:10:00+05:30,WG-GSR1,WG,WG-GSR,True,7,3.7,7.83,,0.35,True,,,,,,,,,,,,,,,,,,
8493,2025-01-10 15:42:00+05:30,WG-GSR1,WG,WG-GSR,False,15,10.7,8.29,,,True,,,,,,,,,,,,,,,,,,
8556,2025-01-22 07:35:00+05:30,WG-GSR1,WG,WG-GSR,True,7,3.5,8.05,,0.2,True,True,2025-01-10 07:10:00+05:30,3.7,7.83,,0.35,0.0,0.0,0.0,500.0,2444.0,250.0,True,True,False,False,False,False
8561,2025-01-22 15:58:00+05:30,WG-GSR1,WG,WG-GSR,False,15,10.4,8.33,,,True,True,2025-01-10 15:42:00+05:30,10.7,8.29,,,0.0,0.0,0.0,,2444.0,250.0,True,True,False,False,False,False
8704,2025-02-05 07:03:00+05:30,WG-GSR1,WG,WG-GSR,True,7,3.5,7.82,,0.38,True,True,2025-01-22 07:35:00+05:30,3.5,8.05,,0.2,0.0,0.0,0.0,700.0,2444.0,300.0,True,True,False,False,False,False
8707,2025-02-05 15:31:00+05:30,WG-GSR1,WG,WG-GSR,False,15,9.6,8.21,,,True,True,2025-01-22 15:58:00+05:30,10.4,8.33,,,0.0,0.0,0.0,,2444.0,300.0,True,True,False,False,False,False
8877,2025-02-21 07:05:00+05:30,WG-GSR1,WG,WG-GSR,True,7,3.7,8.03,,0.19,True,True,2025-02-05 07:03:00+05:30,3.5,7.82,,0.38,0.0,0.0,0.0,900.0,2444.0,300.0,True,True,False,False,False,False
8880,2025-02-21 15:31:00+05:30,WG-GSR1,WG,WG-GSR,False,15,11.1,8.39,,,True,True,2025-02-05 15:31:00+05:30,9.6,8.21,,,0.0,0.0,0.0,,2444.0,300.0,True,True,False,False,False,False
8490,2025-01-10 07:18:00+05:30,WG-GSR2,WG,WG-GSR,True,7,3.4,8.1,,0.27,True,,,,,,,,,,,,,,,,,,
8494,2025-01-10 15:48:00+05:30,WG-GSR2,WG,WG-GSR,False,15,10.9,8.27,,,True,,,,,,,,,,,,,,,,,,
8609,2025-01-28 07:32:00+05:30,WG-GSR2,WG,WG-GSR,True,7,3.5,7.94,,0.13,True,True,2025-01-10 07:18:00+05:30,3.4,8.1,,0.27,0.0,0.0,0.0,100.0,15135.0,50.0,True,True,False,False,False,False
8613,2025-01-28 15:58:00+05:30,WG-GSR2,WG,WG-GSR,False,15,11.1,8.29,,,True,True,2025-01-10 15:48:00+05:30,10.9,8.27,,,0.0,0.0,0.0,,15135.0,50.0,True,True,False,False,False,False
8878,2025-02-21 07:18:00+05:30,WG-GSR2,WG,WG-GSR,True,7,3.5,7.9,,0.12,True,True,2025-01-28 07:32:00+05:30,3.5,7.94,,0.13,0.0,0.0,0.0,100.0,15135.0,100.0,True,True,False,False,False,False
8881,2025-02-21 15:40:00+05:30,WG-GSR2,WG,WG-GSR,False,15,10.6,8.29,,,True,True,2025-01-28 15:58:00+05:30,11.1,8.29,,,0.0,0.0,0.0,,15135.0,100.0,True,True,False,False,False,False
8488,2025-01-10 07:02:00+05:30,WG-GSR3,WG,WG-GSR,True,7,3.3,7.89,,0.3,True,,,,,,,,,,,,,,,,,,
8492,2025-01-10 15:31:00+05:30,WG-GSR3,WG,WG-GSR,False,15,10.6,8.31,,,True,,,,,,,,,,,,,,,,,,
8632,2025-01-30 07:03:00+05:30,WG-GSR3,WG,WG-GSR,True,7,3.4,7.71,,0.13,True,True,2025-01-10 07:02:00+05:30,3.3,7.89,,0.3,0.0,0.0,0.0,1250.0,2744.0,1100.0,True,True,False,False,False,False
8648,2025-01-30 15:31:00+05:30,WG-GSR3,WG,WG-GSR,False,15,9.9,8.28,,,True,True,2025-01-10 15:31:00+05:30,10.6,8.31,,,0.0,0.0,0.0,,2744.0,1100.0,True,True,False,False,False,False
8827,2025-02-13 07:20:00+05:30,WG-GSR3,WG,WG-GSR,True,7,3.5,7.69,,0.13,True,True,2025-01-30 07:03:00+05:30,3.4,7.71,,0.13,0.0,0.0,0.0,1250.0,2744.0,1100.0,True,True,False,False,False,False
8832,2025-02-13 15:30:00+05:30,WG-GSR3,WG,WG-GSR,False,15,8.9,8.19,,,True,True,2025-01-30 15:31:00+05:30,9.9,8.28,,,0.0,0.0,0.0,,2744.0,1100.0,True,True,False,False,False,False
8554,2025-01-22 07:26:00+05:30,WG-GSR4,WG,WG-GSR,True,7,3.8,7.95,,0.16,True,,,,,,,,,,,,,,,,,,
8560,2025-01-22 15:49:00+05:30,WG-GSR4,WG,WG-GSR,False,15,11.5,8.21,,,True,,,,,,,,,,,,,,,,,,
8879,2025-02-21 07:29:00+05:30,WG-GSR4,WG,WG-GSR,True,7,3.9,7.88,,0.11,True,True,2025-01-22 07:26:00+05:30,3.8,7.95,,0.16,0.0,0.0,0.0,550.0,1755.0,300.0,True,True,False,False,False,False
8882,2025-02-21 15:51:00+05:30,WG-GSR4,WG,WG-GSR,False,15,10.5,8.34,,,True,True,2025-01-22 15:49:00+05:30,11.5,8.21,,,0.0,0.0,0.0,,1755.0,300.0,True,True,False,False,False,False
8394,2025-01-03 07:32:00+05:30,WG-JKS1,WG,WG-JKS,True,7,3.2,7.96,,0.28,True,,,,,,,,,,,,,,,,,,
8395,2025-01-03 16:01:00+05:30,WG-JKS1,WG,WG-JKS,False,16,11.2,8.46,,,True,,,,,,,,,,,,,,,,,,
8499,2025-01-10 07:22:00+05:30,WG-JKS1,WG,WG-JKS,True,7,3.7,7.76,,0.27,True,True,2025-01-03 07:32:00+05:30,3.2,7.96,,0.28,0.0,0.0,0.0,300.0,175438.0,,False,True,False,False,False,False
8504,2025-01-10 16:13:00+05:30,WG-JKS1,WG,WG-JKS,False,16,10.9,8.44,,,True,True,2025-01-03 16:01:00+05:30,11.2,8.46,,,0.0,0.0,0.0,,175438.0,,False,True,False,False,False,False
8591,2025-01-24 07:36:00+05:30,WG-JKS1,WG,WG-JKS,True,7,3.2,7.95,,0.33,True,True,2025-01-10 07:22:00+05:30,3.7,7.76,,0.27,0.0,0.0,0.0,300.0,175438.0,,False,True,False,False,False,False
8593,2025-01-24 16:05:00+05:30,WG-JKS1,WG,WG-JKS,False,16,10.5,8.37,,,True,True,2025-01-10 16:13:00+05:30,10.9,8.44,,,0.0,0.0,0.0,,175438.0,,False,True,False,False,False,False
8929,2025-02-25 07:44:00+05:30,WG-JKS1,WG,WG-JKS,True,7,2.5,8.56,,0.07,True,True,2025-01-24 07:36:00+05:30,3.2,7.95,,0.33,0.0,0.0,0.0,300.0,175438.0,,False,True,False,False,False,False
8932,2025-02-25 16:00:00+05:30,WG-JKS1,WG,WG-JKS,False,16,12.0,8.76,,,True,True,2025-01-24 16:05:00+05:30,10.5,8.37,,,0.0,0.0,0.0,,175438.0,,False,True,False,False,False,False
9143,2025-03-13 07:06:00+05:30,WG-JKS1,WG,WG-JKS,True,7,3.2,8.01,,0.14,True,True,2025-02-25 07:44:00+05:30,2.5,8.56,,0.07,0.0,0.0,0.0,300.0,175438.0,50.0,False,True,False,False,False,False
9150,2025-03-13 16:04:00+05:30,WG-JKS1,WG,WG-JKS,False,16,10.8,8.48,,,True,True,2025-02-25 16:00:00+05:30,12.0,8.76,,,0.0,0.0,0.0,,175438.0,50.0,False,True,False,False,False,False
9232,2025-03-26 07:19:00+05:30,WG-JKS1,WG,WG-JKS,True,7,1.3,8.8,,0.04,True,True,2025-03-13 07:06:00+05:30,3.2,8.01,,0.14,0.0,0.0,0.0,300.0,175438.0,50.0,False,True,False,False,False,False
9233,2025-03-26 16:34:00+05:30,WG-JKS1,WG,WG-JKS,False,16,15.0,9.16,,,True,True,2025-03-13 16:04:00+05:30,10.8,8.48,,,0.0,0.0,0.0,,175438.0,50.0,False,True,False,False,False,False
8633,2025-01-30 07:12:00+05:30,WG-JLM1,WG,WG-JLM,True,7,3.7,7.81,,0.21,True,,,,,,,,,,,,,,,,,,
8649,2025-01-30 15:41:00+05:30,WG-JLM1,WG,WG-JLM,False,15,10.1,8.25,,,True,,,,,,,,,,,,,,,,,,
8868,2025-02-20 07:05:00+05:30,WG-JLM1,WG,WG-JLM,True,7,3.7,8.02,,0.27,True,True,2025-01-30 07:12:00+05:30,3.7,7.81,,0.21,0.0,0.0,0.0,400.0,7500.0,50.0,True,True,False,False,False,False
8872,2025-02-20 15:33:00+05:30,WG-JLM1,WG,WG-JLM,False,15,10.5,8.18,,,True,True,2025-01-30 15:41:00+05:30,10.1,8.25,,,0.0,0.0,0.0,,7500.0,50.0,True,True,False,False,False,False
9138,2025-03-13 07:31:00+05:30,WG-JLM1,WG,WG-JLM,True,7,3.7,8.2,,0.33,True,True,2025-02-20 07:05:00+05:30,3.7,8.02,,0.27,0.0,0.0,0.0,900.0,7500.0,150.0,True,True,False,False,False,False
9141,2025-03-13 15:56:00+05:30,WG-JLM1,WG,WG-JLM,False,15,11.3,8.43,,,True,True,2025-02-20 15:33:00+05:30,10.5,8.18,,,0.0,0.0,0.0,,7500.0,150.0,True,True,False,False,False,False
8419,2025-01-06 08:24:00+05:30,WG-JMR1,WG,WG-JMR,True,8,4.4,8.02,,0.37,True,,,,,,,,,,,,,,,,,,
8447,2025-01-06 16:15:00+05:30,WG-JMR1,WG,WG-JMR,False,16,10.2,8.46,,,True,,,,,,,,,,,,,,,,,,
8723,2025-02-05 08:15:00+05:30,WG-JMR1,WG,WG-JMR,True,8,4.1,7.91,,0.16,True,True,2025-01-06 08:24:00+05:30,4.4,8.02,,0.37,0.0,0.0,0.0,150.0,13333.0,150.0,True,False,False,False,False,False
8727,2025-02-05 16:27:00+05:30,WG-JMR1,WG,WG-JMR,False,16,9.4,8.42,,,True,True,2025-01-06 16:15:00+05:30,10.2,8.46,,,0.0,0.0,0.0,,13333.0,,True,False,False,False,False,False
9133,2025-03-13 07:20:00+05:30,WG-JMR1,WG,WG-JMR,True,7,4.3,7.67,,0.02,True,True,2025-02-05 08:15:00+05:30,4.1,7.91,,0.16,0.0,0.0,0.0,200.0,13333.0,180.0,True,False,False,False,False,False
9135,2025-03-13 15:48:00+05:30,WG-JMR1,WG,WG-JMR,False,15,9.9,8.44,,,True,True,2025-02-05 16:27:00+05:30,9.4,8.42,,,0.0,0.0,0.0,,13333.0,,True,False,False,False,False,False
8795,2025-02-11 07:26:00+05:30,WG-JSK1,WG,WG-JSK,True,7,3.5,8.02,,0.35,True,,,,,,,,,,,,,,,,,,
8798,2025-02-11 15:56:00+05:30,WG-JSK1,WG,WG-JSK,False,15,8.2,8.39,,,True,,,,,,,,,,,,,,,,,,
9136,2025-03-13 07:10:00+05:30,WG-JSK1,WG,WG-JSK,True,7,3.5,8.25,,0.24,True,True,2025-02-11 07:26:00+05:30,3.5,8.02,,0.35,0.0,0.0,0.0,300.0,7333.0,200.0,True,True,False,False,False,False
9139,2025-03-13 15:30:00+05:30,WG-JSK1,WG,WG-JSK,False,15,11.9,8.42,,,True,True,2025-02-11 15:56:00+05:30,8.2,8.39,,,0.0,0.0,0.0,,7333.0,200.0,True,True,False,False,False,False
8480,2025-01-09 06:47:00+05:30,WG-KIT1,WG,WG-KIT,True,6,3.4,7.56,,0.22,True,,,,,,,,,,,,,,,,,,
8484,2025-01-09 15:31:00+05:30,WG-KIT1,WG,WG-KIT,False,15,10.4,8.29,,,True,,,,,,,,,,,,,,,,,,
8481,2025-01-09 07:02:00+05:30,WG-KIT2,WG,WG-KIT,True,7,3.7,7.81,,0.16,True,,,,,,,,,,,,,,,,,,
8485,2025-01-09 15:41:00+05:30,WG-KIT2,WG,WG-KIT,False,15,9.8,8.21,,,True,,,,,,,,,,,,,,,,,,
8482,2025-01-09 07:30:00+05:30,WG-KIT3,WG,WG-KIT,True,7,4.4,7.69,,0.38,True,,,,,,,,,,,,,,,,,,
8486,2025-01-09 15:49:00+05:30,WG-KIT3,WG,WG-KIT,False,15,10.6,8.31,,,True,,,,,,,,,,,,,,,,,,
