sample_dt,do_mg_per_L,turbidity_cm,ph,ammonia_mg_per_L,pond_id,do_in_range,ph_in_range,ammonia_in_range,turbidity_in_range,morning,time_of_day,ds
2024-12-05 15:42:00+05:30,10.7,,8.09,,WG-ARJ3,within,within,,,False,evening,jun_dec_24_test
2024-12-05 15:30:00+05:30,10.9,,8.1,,WG-ALS1,within,within,,,False,evening,jun_dec_24_test
2024-12-05 06:46:00+05:30,3.3,,7.8,0.4,WG-ARJ3,within,within,within,,True,morning,jun_dec_24_test
2024-12-05 06:33:00+05:30,3.8,,7.9,0.41,WG-ALS1,within,within,within,,True,morning,jun_dec_24_test
2024-12-04 16:50:00+05:30,9.3,,8.41,,WG-NSR3,within,within,,,False,evening,jun_dec_24_test
2024-12-04 16:14:00+05:30,9.9,,8.32,,WG-JMR1,within,within,,,False,evening,jun_dec_24_test
2024-12-04 15:54:00+05:30,10.4,,8.31,,WG-AAR3,within,within,,,False,evening,jun_dec_24_test
2024-12-04 15:41:00+05:30,10.6,,8.16,,WG-MRR2,within,within,,,False,evening,jun_dec_24_test
2024-12-04 15:38:00+05:30,8.7,,8.31,,NL-SMS1,within,within,,,False,evening,jun_dec_24_test
2024-12-04 15:34:00+05:30,8.7,,8.34,,WG-NSR1,within,within,,,False,evening,jun_dec_24_test
2024-12-04 15:32:00+05:30,11.1,,8.11,,WG-MRR1,within,within,,,False,evening,jun_dec_24_test
2024-12-04 08:05:00+05:30,3.5,,8.02,0.32,WG-JMR1,within,within,within,,True,morning,jun_dec_24_test
2024-12-04 07:37:00+05:30,3.7,,8.17,0.41,WG-NSR3,within,within,within,,True,morning,jun_dec_24_test
2024-12-04 07:18:00+05:30,4.2,,8.04,0.34,WG-NSR1,within,within,within,,True,morning,jun_dec_24_test
2024-12-04 06:56:00+05:30,3.5,,8.05,0.31,WG-AAR3,within,within,within,,True,morning,jun_dec_24_test
2024-12-04 06:55:00+05:30,3.9,,8.01,0.17,NL-SMS1,within,within,within,,True,morning,jun_dec_24_test
2024-12-04 06:44:00+05:30,3.7,,7.91,0.29,WG-MRR2,within,within,within,,True,morning,jun_dec_24_test
2024-12-04 06:32:00+05:30,3.4,,7.89,0.17,WG-MRR1,within,within,within,,True,morning,jun_dec_24_test
2024-12-03 16:58:00+05:30,9.0,,8.21,,NL-CHV1,within,within,,,False,evening,jun_dec_24_test
2024-12-03 16:55:00+05:30,9.4,,8.37,,WG-CVR5,within,within,,,False,evening,jun_dec_24_test
2024-12-03 16:44:00+05:30,8.7,,8.2,,NL-MLI1,within,within,,,False,evening,jun_dec_24_test
2024-12-03 16:35:00+05:30,8.7,,8.39,,NL-PSR2,within,within,,,False,evening,jun_dec_24_test
2024-12-03 16:18:00+05:30,8.4,,8.23,,NL-PSR1,within,within,,,False,evening,jun_dec_24_test
2024-12-03 16:10:00+05:30,10.4,,8.28,,WG-PRA1,within,within,,,False,evening,jun_dec_24_test
2024-12-03 16:09:00+05:30,11.4,,8.12,,WG-GPR3,within,within,,,False,evening,jun_dec_24_test
2024-12-03 16:07:00+05:30,8.8,,8.31,,NL-SUR1,within,within,,,False,evening,jun_dec_24_test
2024-12-03 15:55:00+05:30,10.6,,8.09,,WG-GPR2,within,within,,,False,evening,jun_dec_24_test
2024-12-03 15:47:00+05:30,11.4,,8.36,,WG-CVR4,within,within,,,False,evening,jun_dec_24_test
2024-12-03 15:43:00+05:30,9.0,,8.28,,NL-SUN1,within,within,,,False,evening,jun_dec_24_test
2024-12-03 15:41:00+05:30,10.8,,8.31,,WG-MVK1,within,within,,,False,evening,jun_dec_24_test
2024-12-03 15:38:00+05:30,8.4,,8.21,,WG-SBR1,within,within,,,False,evening,jun_dec_24_test
2024-12-03 15:32:00+05:30,11.1,,8.41,,WG-RRJ1,within,within,,,False,evening,jun_dec_24_test
2024-12-03 08:21:00+05:30,3.9,,7.96,0.17,NL-CHV1,within,within,within,,True,morning,jun_dec_24_test
2024-12-03 07:51:00+05:30,3.7,,7.96,0.31,NL-MLI1,within,within,within,,True,morning,jun_dec_24_test
2024-12-03 07:49:00+05:30,3.5,,7.91,0.36,WG-SBR1,within,within,within,,True,morning,jun_dec_24_test
2024-12-03 07:32:00+05:30,3.4,,8.12,0.07,NL-PSR2,within,within,within,,True,morning,jun_dec_24_test
2024-12-03 07:24:00+05:30,3.2,,7.94,0.17,WG-CVR5,within,within,within,,True,morning,jun_dec_24_test
2024-12-03 07:18:00+05:30,3.2,,8.0,0.29,NL-PSR1,within,within,within,,True,morning,jun_dec_24_test
2024-12-03 07:15:00+05:30,3.4,,8.16,0.7,WG-GPR3,within,within,above,,True,morning,jun_dec_24_test
2024-12-03 07:15:00+05:30,4.6,,7.81,0.4,WG-CVR4,within,within,within,,True,morning,jun_dec_24_test
2024-12-03 07:04:00+05:30,3.7,,7.9,0.89,WG-GPR2,within,within,above,,True,morning,jun_dec_24_test
2024-12-03 06:58:00+05:30,4.8,,8.06,0.27,NL-SUR1,within,within,within,,True,morning,jun_dec_24_test
2024-12-03 06:52:00+05:30,3.7,,8.11,0.14,WG-MVK1,within,within,within,,True,morning,jun_dec_24_test
2024-12-03 06:43:00+05:30,4.0,,7.99,0.25,NL-SUN1,within,within,within,,True,morning,jun_dec_24_test
2024-12-03 06:41:00+05:30,3.5,,8.22,0.45,WG-RRJ1,within,within,within,,True,morning,jun_dec_24_test
2024-12-03 06:41:00+05:30,3.4,,7.79,0.36,WG-PRA1,within,within,within,,True,morning,jun_dec_24_test
2024-12-02 16:35:00+05:30,10.4,,8.21,,WG-NSR4,within,within,,,False,evening,jun_dec_24_test
2024-12-02 16:24:00+05:30,9.8,,8.21,,WG-ARJ3,within,within,,,False,evening,jun_dec_24_test
2024-12-02 16:18:00+05:30,9.6,,8.19,,WG-ARJ2,within,within,,,False,evening,jun_dec_24_test
2024-12-02 16:10:00+05:30,9.2,,8.34,,WG-CRP1,within,within,,,False,evening,jun_dec_24_test
2024-12-02 16:06:00+05:30,9.9,,8.12,,WG-ARJ1,within,within,,,False,evening,jun_dec_24_test
2024-12-02 15:45:00+05:30,8.4,,8.37,,WG-MUR1,within,within,,,False,evening,jun_dec_24_test
2024-12-02 07:13:00+05:30,4.2,,7.91,0.36,WG-NSR4,within,within,within,,True,morning,jun_dec_24_test
2024-12-02 07:10:00+05:30,3.6,,8.09,0.33,WG-CRP1,within,within,within,,True,morning,jun_dec_24_test
2024-12-02 07:06:00+05:30,3.2,,7.82,0.97,WG-ARJ3,within,within,above,,True,morning,jun_dec_24_test
2024-12-02 06:49:00+05:30,3.2,,7.77,0.43,WG-ARJ2,within,within,within,,True,morning,jun_dec_24_test
2024-12-02 06:49:00+05:30,3.4,,8.04,0.39,WG-MUR1,within,within,within,,True,morning,jun_dec_24_test
2024-12-02 06:39:00+05:30,3.1,,7.75,0.33,WG-ARJ1,within,within,within,,True,morning,jun_dec_24_test
2024-11-30 16:15:00+05:30,9.6,,8.19,,WG-MRC4,within,within,,,False,evening,jun_dec_24_test
2024-11-30 15:59:00+05:30,10.9,,8.29,,WG-AAR2,within,within,,,False,evening,jun_dec_24_test
2024-11-30 15:53:00+05:30,10.6,,8.31,,WG-AAR1,within,within,,,False,evening,jun_dec_24_test
2024-11-30 15:41:00+05:30,8.2,,8.22,,WG-MRC2,within,within,,,False,evening,jun_dec_24_test
2024-11-30 15:41:00+05:30,9.0,,8.29,,WG-MRC3,within,within,,,False,evening,jun_dec_24_test
2024-11-30 15:38:00+05:30,10.7,,8.09,,WG-GPR4,within,within,,,False,evening,jun_dec_24_test
2024-11-30 15:31:00+05:30,11.9,,8.11,,WG-GPR1,within,within,,,False,evening,jun_dec_24_test
2024-11-30 07:25:00+05:30,4.6,,7.71,0.12,WG-MRC4,within,within,within,,True,morning,jun_dec_24_test
2024-11-30 07:06:00+05:30,3.1,,7.94,0.27,WG-AAR2,within,within,within,,True,morning,jun_dec_24_test
2024-11-30 07:04:00+05:30,3.9,,7.92,0.41,WG-MRC3,within,within,within,,True,morning,jun_dec_24_test
2024-11-30 06:51:00+05:30,3.4,,7.94,0.36,WG-AAR1,within,within,within,,True,morning,jun_dec_24_test
2024-11-30 06:43:00+05:30,3.2,,8.12,0.26,WG-GPR4,within,within,within,,True,morning,jun_dec_24_test
2024-11-30 06:39:00+05:30,3.3,,7.89,0.38,WG-MRC2,within,within,within,,True,morning,jun_dec_24_test
2024-11-30 06:36:00+05:30,3.1,,7.61,0.2,WG-GPR1,within,within,within,,True,morning,jun_dec_24_test
2024-11-29 15:45:00+05:30,8.4,,8.39,,WG-NSM3,within,within,,,False,evening,jun_dec_24_test
2024-11-29 07:45:00+05:30,4.3,,8.02,,WG-NSM3,within,within,,,True,morning,jun_dec_24_test
2024-11-28 15:56:00+05:30,8.7,,8.43,,WG-NSR4,within,within,,,False,evening,jun_dec_24_test
2024-11-28 07:15:00+05:30,3.7,,8.04,0.74,WG-NSR4,within,within,above,,True,morning,jun_dec_24_test
2024-11-27 16:34:00+05:30,10.6,,8.41,,WG-VMS1,within,within,,,False,evening,jun_dec_24_test
2024-11-27 16:15:00+05:30,10.9,,8.44,,WG-CRP1,within,within,,,False,evening,jun_dec_24_test
2024-11-27 16:05:00+05:30,10.9,,8.31,,WG-GPR4,within,within,,,False,evening,jun_dec_24_test
2024-11-27 15:54:00+05:30,10.8,,8.39,,WG-MUR1,within,within,,,False,evening,jun_dec_24_test
2024-11-27 15:51:00+05:30,10.6,,8.05,,WG-GPR1,within,within,,,False,evening,jun_dec_24_test
2024-11-27 15:41:00+05:30,11.2,,8.07,,WG-AAR2,within,within,,,False,evening,jun_dec_24_test
2024-11-27 15:35:00+05:30,10.8,,8.04,,WG-AAR1,within,within,,,False,evening,jun_dec_24_test
2024-11-27 07:39:00+05:30,2.3,,7.61,0.59,WG-AAR1,below,within,above,,True,morning,jun_dec_24_test
2024-11-27 07:21:00+05:30,2.7,,7.88,0.5,WG-AAR2,below,within,within,,True,morning,jun_dec_24_test
2024-11-27 07:20:00+05:30,3.7,,8.31,0.28,WG-VMS1,within,within,within,,True,morning,jun_dec_24_test
2024-11-27 07:20:00+05:30,3.7,,8.31,0.51,WG-CRP1,within,within,above,,True,morning,jun_dec_24_test
2024-11-27 07:10:00+05:30,1.3,,8.15,0.31,WG-GPR4,below,within,within,,True,morning,jun_dec_24_test
2024-11-27 06:55:00+05:30,1.9,,7.53,0.3,WG-GPR1,below,within,within,,True,morning,jun_dec_24_test
2024-11-27 06:55:00+05:30,4.3,,8.16,0.7,WG-MUR1,within,within,above,,True,morning,jun_dec_24_test
2024-11-26 16:37:00+05:30,9.9,,8.36,,WG-KIT3,within,within,,,False,evening,jun_dec_24_test
2024-11-26 16:25:00+05:30,10.6,,8.24,,WG-KIT2,within,within,,,False,evening,jun_dec_24_test
2024-11-26 16:10:00+05:30,9.2,,8.16,,WG-KIT1,within,within,,,False,evening,jun_dec_24_test
2024-11-26 16:03:00+05:30,10.6,,8.24,,WG-GSR3,within,within,,,False,evening,jun_dec_24_test
2024-11-26 15:53:00+05:30,10.8,,8.3,,WG-DVK1,within,within,,,False,evening,jun_dec_24_test
2024-11-26 15:41:00+05:30,11.1,,8.22,,WG-GSR2,within,within,,,False,evening,jun_dec_24_test
2024-11-26 15:37:00+05:30,8.6,,8.09,,WG-SBR1,within,within,,,False,evening,jun_dec_24_test
2024-11-26 15:32:00+05:30,11.4,,7.88,,WG-GSR1,within,within,,,False,evening,jun_dec_24_test
2024-11-26 08:10:00+05:30,3.9,,8.04,0.41,WG-KIT3,within,within,within,,True,morning,jun_dec_24_test
2024-11-26 07:36:00+05:30,4.3,,7.94,0.32,WG-KIT2,within,within,within,,True,morning,jun_dec_24_test
2024-11-26 07:29:00+05:30,3.2,,8.02,0.13,WG-GSR2,within,within,within,,True,morning,jun_dec_24_test
2024-11-26 07:19:00+05:30,3.1,,7.72,0.41,WG-GSR1,within,within,within,,True,morning,jun_dec_24_test
2024-11-26 07:19:00+05:30,3.4,,7.89,0.32,WG-KIT1,within,within,within,,True,morning,jun_dec_24_test
2024-11-26 06:51:00+05:30,3.7,,7.7,0.36,WG-DVK1,within,within,within,,True,morning,jun_dec_24_test
2024-11-26 06:45:00+05:30,3.3,,7.81,0.41,WG-SBR1,within,within,within,,True,morning,jun_dec_24_test
2024-11-26 06:40:00+05:30,3.4,,7.89,0.44,WG-GSR3,within,within,within,,True,morning,jun_dec_24_test
2024-11-25 17:03:00+05:30,8.5,,8.19,,NL-SHB1,within,within,,,False,evening,jun_dec_24_test
2024-11-25 16:38:00+05:30,9.2,,8.29,,NL-PAV1,within,within,,,False,evening,jun_dec_24_test
2024-11-25 16:03:00+05:30,8.9,,8.33,,NL-MVW1,within,within,,,False,evening,jun_dec_24_test
2024-11-25 15:56:00+05:30,11.8,,8.18,,WG-MRC4,within,within,,,False,evening,jun_dec_24_test
2024-11-25 15:47:00+05:30,11.1,,8.21,,WG-MRC3,within,within,,,False,evening,jun_dec_24_test
2024-11-25 15:40:00+05:30,11.3,,8.03,,WG-MRC2,within,within,,,False,evening,jun_dec_24_test
2024-11-25 15:36:00+05:30,8.7,,8.28,,NL-MLJ1,within,within,,,False,evening,jun_dec_24_test
2024-11-25 15:31:00+05:30,10.8,,8.46,,WG-MRC1,within,within,,,False,evening,jun_dec_24_test
2024-11-25 08:25:00+05:30,3.2,,7.87,0.13,NL-SHB1,within,within,within,,True,morning,jun_dec_24_test
2024-11-25 07:38:00+05:30,4.2,,7.91,0.16,NL-PAV1,within,within,within,,True,morning,jun_dec_24_test
2024-11-25 07:29:00+05:30,3.1,,8.0,0.67,WG-MRC4,within,within,above,,True,morning,jun_dec_24_test
2024-11-25 07:13:00+05:30,2.4,,8.11,0.62,WG-MRC3,below,within,above,,True,morning,jun_dec_24_test
2024-11-25 07:03:00+05:30,3.4,,7.88,0.52,WG-MRC2,within,within,above,,True,morning,jun_dec_24_test
2024-11-25 06:58:00+05:30,4.8,,8.04,0.21,NL-MVW1,within,within,within,,True,morning,jun_dec_24_test
2024-11-25 06:48:00+05:30,3.7,,8.31,0.45,WG-MRC1,within,within,within,,True,morning,jun_dec_24_test
2024-11-25 06:34:00+05:30,3.4,,8.09,0.0,NL-MLJ1,within,within,within,,True,morning,jun_dec_24_test
2024-11-23 16:48:00+05:30,8.2,,8.28,,NL-SRI1,within,within,,,False,evening,jun_dec_24_test
2024-11-23 16:27:00+05:30,9.2,,8.31,,NL-DEV2,within,within,,,False,evening,jun_dec_24_test
2024-11-23 16:12:00+05:30,8.4,,8.37,,NL-DEV1,within,within,,,False,evening,jun_dec_24_test
2024-11-23 16:08:00+05:30,10.8,,8.41,,WG-RRO2,within,within,,,False,evening,jun_dec_24_test
2024-11-23 15:58:00+05:30,10.4,,8.12,,WG-RRO1,within,within,,,False,evening,jun_dec_24_test
2024-11-23 15:53:00+05:30,8.8,,8.14,,NL-KIR2,within,within,,,False,evening,jun_dec_24_test
2024-11-23 15:44:00+05:30,10.1,,8.11,,WG-SBR2,within,within,,,False,evening,jun_dec_24_test
2024-11-23 15:37:00+05:30,8.4,,8.11,,NL-KIR1,within,within,,,False,evening,jun_dec_24_test
2024-11-23 15:31:00+05:30,11.1,,8.15,,WG-SBR1,within,within,,,False,evening,jun_dec_24_test
2024-11-23 07:48:00+05:30,3.2,,7.94,0.23,NL-SRI1,within,within,within,,True,morning,jun_dec_24_test
2024-11-23 07:23:00+05:30,4.7,,7.96,0.19,NL-DEV2,within,within,within,,True,morning,jun_dec_24_test
2024-11-23 07:06:00+05:30,4.8,,8.2,0.32,WG-RRO2,within,within,within,,True,morning,jun_dec_24_test
2024-11-23 07:05:00+05:30,4.3,,8.17,0.09,NL-DEV1,within,within,within,,True,morning,jun_dec_24_test
2024-11-23 06:53:00+05:30,3.7,,7.61,0.21,WG-RRO1,within,within,within,,True,morning,jun_dec_24_test
2024-11-23 06:43:00+05:30,4.7,,7.81,0.31,NL-KIR2,within,within,within,,True,morning,jun_dec_24_test
2024-11-23 06:40:00+05:30,3.4,,7.71,0.26,WG-SBR2,within,within,within,,True,morning,jun_dec_24_test
2024-11-23 06:36:00+05:30,4.2,,7.86,0.26,NL-KIR1,within,within,within,,True,morning,jun_dec_24_test
2024-11-23 06:31:00+05:30,1.3,,7.75,0.45,WG-SBR1,below,within,within,,True,morning,jun_dec_24_test
2024-11-22 16:18:00+05:30,7.9,,8.23,,NL-SHB1,below,within,,,False,evening,jun_dec_24_test
2024-11-22 16:05:00+05:30,11.3,,8.31,,WG-DSJ5,within,within,,,False,evening,jun_dec_24_test
2024-11-22 16:03:00+05:30,8.2,,8.11,,NL-VJY1,within,within,,,False,evening,jun_dec_24_test
2024-11-22 15:48:00+05:30,10.8,,8.29,,WG-DSJ3,within,within,,,False,evening,jun_dec_24_test
2024-11-22 15:39:00+05:30,9.1,,8.31,,NL-JUB1,within,within,,,False,evening,jun_dec_24_test
2024-11-22 15:36:00+05:30,10.9,,8.41,,WG-DSJ2,within,within,,,False,evening,jun_dec_24_test
2024-11-22 07:42:00+05:30,3.4,,7.86,0.15,WG-SMU1,within,within,within,,True,morning,jun_dec_24_test
2024-11-22 07:41:00+05:30,2.1,,7.81,0.15,NL-SHB1,below,within,within,,True,morning,jun_dec_24_test
2024-11-22 07:38:00+05:30,3.5,,8.12,0.22,WG-DSJ5,within,within,within,,True,morning,jun_dec_24_test
2024-11-22 07:24:00+05:30,3.4,,8.04,0.25,WG-DSJ3,within,within,within,,True,morning,jun_dec_24_test
2024-11-22 07:19:00+05:30,4.2,,7.77,0.31,NL-VJY1,within,within,within,,True,morning,jun_dec_24_test
2024-11-22 07:16:00+05:30,3.3,,8.08,0.45,WG-RKR1,within,within,within,,True,morning,jun_dec_24_test
2024-11-22 07:10:00+05:30,3.1,,8.2,0.19,WG-DSJ2,within,within,within,,True,morning,jun_dec_24_test
2024-11-22 06:38:00+05:30,4.5,,8.0,0.25,NL-JUB1,within,within,within,,True,morning,jun_dec_24_test
2024-11-21 16:21:00+05:30,11.9,,8.5,,WG-GIL2,within,within,,,False,evening,jun_dec_24_test
2024-11-21 16:20:00+05:30,8.8,,8.42,,NL-GOS2,within,within,,,False,evening,jun_dec_24_test
2024-11-21 16:11:00+05:30,11.4,,8.31,,WG-DSJ1,within,within,,,False,evening,jun_dec_24_test
2024-11-21 16:11:00+05:30,10.1,,8.33,,WG-SRI1,within,within,,,False,evening,jun_dec_24_test
2024-11-21 16:01:00+05:30,10.6,,8.28,,WG-SRI2,within,within,,,False,evening,jun_dec_24_test
2024-11-21 15:56:00+05:30,10.8,,8.09,,WG-DMG3,within,within,,,False,evening,jun_dec_24_test
2024-11-21 15:53:00+05:30,9.2,,8.37,,NL-VAS1,within,within,,,False,evening,jun_dec_24_test
2024-11-21 15:47:00+05:30,11.4,,8.11,,WG-DMG2,within,within,,,False,evening,jun_dec_24_test
2024-11-21 15:38:00+05:30,10.5,,8.21,,WG-DMG1,within,within,,,False,evening,jun_dec_24_test
2024-11-21 15:33:00+05:30,10.1,,8.36,,WG-JKS1,within,within,,,False,evening,jun_dec_24_test
2024-11-21 07:53:00+05:30,3.9,,7.96,0.11,WG-JKS1,within,within,within,,True,morning,jun_dec_24_test
2024-11-21 07:31:00+05:30,3.0,,8.25,0.37,WG-GIL2,within,within,within,,True,morning,jun_dec_24_test
2024-11-21 07:19:00+05:30,3.2,,8.15,0.18,WG-SRI1,within,within,within,,True,morning,jun_dec_24_test
2024-11-21 07:17:00+05:30,3.7,,7.72,0.18,WG-DSJ1,within,within,within,,True,morning,jun_dec_24_test
2024-11-21 07:03:00+05:30,3.9,,8.13,0.25,WG-SRI2,within,within,within,,True,morning,jun_dec_24_test
2024-11-21 06:58:00+05:30,3.5,,7.98,0.29,WG-DMG3,within,within,within,,True,morning,jun_dec_24_test
2024-11-21 06:57:00+05:30,3.3,33.0,8.12,0.11,NL-GOS2,within,within,within,within,True,morning,jun_dec_24_test
2024-11-21 06:41:00+05:30,4.3,,7.91,0.31,WG-DMG2,within,within,within,,True,morning,jun_dec_24_test
2024-11-21 06:38:00+05:30,3.4,30.0,8.09,0.18,NL-VAS1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-21 06:34:00+05:30,3.9,,7.94,0.38,WG-DMG1,within,within,within,,True,morning,jun_dec_24_test
2024-11-20 16:58:00+05:30,9.8,,8.42,,WG-MLN1,within,within,,,False,evening,jun_dec_24_test
2024-11-20 16:32:00+05:30,11.6,,8.47,,WG-PNR1,within,within,,,False,evening,jun_dec_24_test
2024-11-20 16:30:00+05:30,8.7,,8.26,,NL-KSR1,within,within,,,False,evening,jun_dec_24_test
2024-11-20 16:21:00+05:30,10.8,,8.2,,WG-DNK1,within,within,,,False,evening,jun_dec_24_test
2024-11-20 16:08:00+05:30,11.4,,8.39,,WG-VVR1,within,within,,,False,evening,jun_dec_24_test
2024-11-20 16:05:00+05:30,10.3,,8.39,,WG-PRR2,within,within,,,False,evening,jun_dec_24_test
2024-11-20 15:54:00+05:30,11.1,,8.29,,WG-PRA2,within,within,,,False,evening,jun_dec_24_test
2024-11-20 15:49:00+05:30,10.3,,8.23,,WG-MPR1,within,within,,,False,evening,jun_dec_24_test
2024-11-20 15:45:00+05:30,8.6,,8.34,,NL-PVW1,within,within,,,False,evening,jun_dec_24_test
2024-11-20 08:01:00+05:30,3.7,,8.2,0.12,WG-MLN1,within,within,within,,True,morning,jun_dec_24_test
2024-11-20 07:29:00+05:30,3.4,,7.6,0.21,WG-DNK1,within,within,within,,True,morning,jun_dec_24_test
2024-11-20 07:29:00+05:30,3.9,,8.33,0.36,WG-PNR1,within,within,within,,True,morning,jun_dec_24_test
2024-11-20 07:19:00+05:30,3.7,,8.26,0.16,WG-VVR1,within,within,within,,True,morning,jun_dec_24_test
2024-11-20 07:15:00+05:30,3.5,35.0,7.99,0.01,NL-KSR1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-20 07:07:00+05:30,3.5,,8.12,0.35,WG-PRR2,within,within,within,,True,morning,jun_dec_24_test
2024-11-20 06:53:00+05:30,3.0,,8.18,0.36,WG-PRA2,within,within,within,,True,morning,jun_dec_24_test
2024-11-20 06:44:00+05:30,3.4,,7.96,0.09,WG-MPR1,within,within,within,,True,morning,jun_dec_24_test
2024-11-20 06:36:00+05:30,3.4,32.0,8.1,0.08,NL-PVW1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-19 16:37:00+05:30,11.1,,8.43,,WG-PRK2,within,within,,,False,evening,jun_dec_24_test
2024-11-19 16:25:00+05:30,10.8,,8.18,,WG-SRM1,within,within,,,False,evening,jun_dec_24_test
2024-11-19 16:16:00+05:30,9.8,,8.48,,WG-AVS2,within,within,,,False,evening,jun_dec_24_test
2024-11-19 16:14:00+05:30,10.1,36.0,8.36,,NL-DLP1,within,within,,within,False,evening,jun_dec_24_test
2024-11-19 16:03:00+05:30,8.8,,8.38,,NL-FAY1,within,within,,,False,evening,jun_dec_24_test
2024-11-19 15:58:00+05:30,11.1,,8.45,,WG-KSB1,within,within,,,False,evening,jun_dec_24_test
2024-11-19 15:48:00+05:30,10.9,,8.38,,WG-NSR3,within,within,,,False,evening,jun_dec_24_test
2024-11-19 15:48:00+05:30,11.7,,8.41,,WG-KSB2,within,within,,,False,evening,jun_dec_24_test
2024-11-19 15:43:00+05:30,9.1,34.0,8.23,,NL-SRZ1,within,within,,within,False,evening,jun_dec_24_test
2024-11-19 15:38:00+05:30,11.4,,8.22,,WG-VAR1,within,within,,,False,evening,jun_dec_24_test
2024-11-19 15:32:00+05:30,10.6,,8.42,,WG-NSR2,within,within,,,False,evening,jun_dec_24_test
2024-11-19 15:31:00+05:30,10.8,,8.39,,WG-KSB3,within,within,,,False,evening,jun_dec_24_test
2024-11-19 07:36:00+05:30,4.1,36.0,8.03,0.0,NL-DLP1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-19 07:33:00+05:30,3.7,,8.26,0.23,WG-PRK2,within,within,within,,True,morning,jun_dec_24_test
2024-11-19 07:28:00+05:30,4.7,29.0,8.23,0.29,WG-KSB1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-19 07:15:00+05:30,3.6,,8.21,0.3,WG-NSR3,within,within,within,,True,morning,jun_dec_24_test
2024-11-19 07:14:00+05:30,3.1,,8.11,0.46,WG-SRM1,within,within,within,,True,morning,jun_dec_24_test
2024-11-19 07:10:00+05:30,3.5,27.0,8.21,0.24,WG-KSB2,within,within,within,within,True,morning,jun_dec_24_test
2024-11-19 07:05:00+05:30,4.0,,8.32,0.31,WG-AVS2,within,within,within,,True,morning,jun_dec_24_test
2024-11-19 07:03:00+05:30,3.4,31.0,8.09,0.09,NL-FAY1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-19 06:50:00+05:30,3.9,26.0,8.15,0.2,WG-KSB3,within,within,within,within,True,morning,jun_dec_24_test
2024-11-19 06:49:00+05:30,3.3,,8.04,0.26,WG-NSR2,within,within,within,,True,morning,jun_dec_24_test
2024-11-19 06:49:00+05:30,3.4,,8.06,,WG-VAR1,within,within,,,True,morning,jun_dec_24_test
2024-11-19 06:40:00+05:30,3.4,34.0,7.98,0.0,NL-SRZ1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-18 16:48:00+05:30,10.3,,8.39,,NL-SDR1,within,within,,,False,evening,jun_dec_24_test
2024-11-18 16:33:00+05:30,8.5,,8.31,,NL-SDR2,within,within,,,False,evening,jun_dec_24_test
2024-11-18 16:18:00+05:30,8.6,,8.42,,NL-MSR2,within,within,,,False,evening,jun_dec_24_test
2024-11-18 15:58:00+05:30,9.1,,8.35,,NL-MSR1,within,within,,,False,evening,jun_dec_24_test
2024-11-18 15:42:00+05:30,8.9,,8.21,,NL-RAZ1,within,within,,,False,evening,jun_dec_24_test
2024-11-18 08:28:00+05:30,4.3,31.0,8.16,0.17,NL-SDR1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-18 08:03:00+05:30,3.2,30.0,8.03,0.27,NL-SDR2,within,within,within,within,True,morning,jun_dec_24_test
2024-11-18 07:43:00+05:30,3.3,33.0,8.14,0.24,NL-MSR2,within,within,within,within,True,morning,jun_dec_24_test
2024-11-18 07:18:00+05:30,3.8,32.0,8.01,0.19,NL-MSR1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-18 06:38:00+05:30,3.4,37.0,7.96,0.13,NL-RAZ1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-15 07:30:00+05:30,3.2,29.0,8.16,0.26,WG-MSV1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-15 07:15:00+05:30,3.3,26.0,8.16,0.16,WG-KVR3,within,within,within,within,True,morning,jun_dec_24_test
2024-11-15 07:10:00+05:30,4.3,29.0,8.63,0.33,WG-AVS2,within,above,within,within,True,morning,jun_dec_24_test
2024-11-15 06:58:00+05:30,3.4,22.0,8.23,0.48,WG-SRM2,within,within,within,within,True,morning,jun_dec_24_test
2024-11-15 06:54:00+05:30,3.7,32.0,7.92,0.18,WG-GPR2,within,within,within,within,True,morning,jun_dec_24_test
2024-11-15 06:40:00+05:30,3.8,28.0,8.25,0.34,WG-JMR2,within,within,within,within,True,morning,jun_dec_24_test
2024-11-15 06:38:00+05:30,2.7,26.0,8.17,0.17,WG-SRM1,below,within,within,within,True,morning,jun_dec_24_test
2024-11-14 16:50:00+05:30,9.2,,8.42,,WG-JMR1,within,within,,,False,evening,jun_dec_24_test
2024-11-14 16:21:00+05:30,11.4,,8.5,,WG-RRJ1,within,within,,,False,evening,jun_dec_24_test
2024-11-14 16:20:00+05:30,11.9,,8.43,,WG-NSR1,within,within,,,False,evening,jun_dec_24_test
2024-11-14 15:55:00+05:30,10.8,,8.41,,WG-AAR3,within,within,,,False,evening,jun_dec_24_test
